Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,45:00,12,25,.480,0,0,,13,17,.765,1,11,12,7,2,3,3,3,37
horryro01,32:00,4,5,.800,4,4,1.000,1,2,.500,0,4,4,3,3,0,3,2,13
smithke01,27:00,2,9,.222,0,4,.000,6,6,1.000,1,0,1,5,0,0,3,2,10
herreca01,20:00,2,3,.667,0,0,,0,0,,2,3,5,1,0,0,0,4,4
maxweve01,18:00,6,8,.750,3,4,.750,1,2,.500,0,0,0,2,1,0,1,2,16
chilcpe01,31:00,3,6,.500,1,1,1.000,3,4,.750,2,7,9,0,0,2,0,5,10
eliema01,31:00,2,2,1.000,1,1,1.000,4,4,1.000,0,2,2,3,1,0,1,0,9
cassesa01,24:00,2,9,.222,0,4,.000,4,4,1.000,1,1,2,4,1,0,0,1,8
brooksc01,9:00,2,3,.667,0,0,,0,0,,0,0,0,0,1,0,1,4,4
breauti01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,35,70,.500,9,18,.500,32,39,.821,7,28,35,25,9,5,13,23,111
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stockjo01,41:00,6,15,.400,1,5,.200,4,5,.800,0,4,4,16,2,0,2,4,17
malonka01,38:00,11,23,.478,0,2,.000,3,6,.500,5,9,14,2,2,0,2,3,25
russebr01,36:00,4,10,.400,1,2,.500,3,5,.600,1,5,6,0,5,0,3,3,12
hornaje01,31:00,6,10,.600,1,2,.500,0,0,,0,1,1,4,0,0,2,4,13
spencfe01,12:00,1,1,1.000,0,0,,1,2,.500,3,3,6,0,0,2,1,6,3
chambto01,25:00,3,6,.500,0,1,.000,8,8,1.000,0,3,3,1,0,0,0,2,14
carran01,23:00,3,7,.429,0,0,,3,4,.750,4,4,8,1,0,1,0,6,9
watsoja01,20:00,1,4,.250,0,1,.000,2,2,1.000,1,1,2,1,0,0,2,0,4
crottjo01,7:00,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,0,0,4
keefead01,7:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,0,2
Team Totals,240,38,82,.463,3,13,.231,24,32,.750,14,31,45,26,9,3,13,28,103
