Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
vaughlo01,48:00,9,21,.429,0,0,,12,13,.923,7,5,12,2,2,0,2,1,30
sealyma01,29:00,1,7,.143,0,1,.000,0,0,,0,4,4,3,1,0,3,5,2
murrala01,26:00,5,11,.455,0,1,.000,3,4,.750,0,1,1,2,1,1,0,5,13
woodsra01,18:00,2,4,.500,2,3,.667,1,2,.500,0,0,0,5,1,0,2,2,7
outlabo01,15:00,2,3,.667,0,0,,0,2,.000,1,2,3,2,0,0,1,3,4
masseto01,33:00,4,11,.364,0,0,,5,8,.625,2,8,10,1,0,1,0,2,13
richapo01,23:00,3,5,.600,1,1,1.000,0,0,,0,2,2,4,3,0,1,3,7
deherte01,22:00,3,11,.273,0,1,.000,6,7,.857,2,0,2,2,2,0,1,3,12
piatker01,11:00,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,2,2,5
ellisha01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0
grantga01,7:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,2,3,2
Team Totals,240,32,79,.405,4,9,.444,27,36,.750,12,24,36,21,11,2,14,29,95
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,42:00,9,18,.500,0,2,.000,8,10,.800,1,4,5,14,0,0,5,3,26
hillgr01,37:00,9,13,.692,0,0,,9,17,.529,1,5,6,5,4,1,3,1,27
westma01,32:00,7,10,.700,0,0,,2,4,.500,5,3,8,1,1,4,1,4,16
millste01,24:00,3,4,.750,0,0,,0,0,,1,2,3,2,1,0,1,5,6
knighne01,12:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,1,2,1,0
addisra01,30:00,5,7,.714,1,1,1.000,5,5,1.000,0,5,5,1,0,0,1,5,16
milleol01,22:00,2,4,.500,0,0,,3,4,.750,0,9,9,1,1,1,3,5,7
houstal01,21:00,1,5,.200,0,3,.000,0,0,,0,1,1,1,0,0,1,1,2
maconma01,11:00,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,1,2,2
dawkijo01,7:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
curlebi01,2:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
Team Totals,240,37,67,.552,1,6,.167,27,40,.675,8,34,42,25,7,7,19,29,102
