Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
armstbj01,31:00,8,12,.667,1,3,.333,5,5,1.000,2,5,7,1,1,2,1,2,22
pippesc01,31:00,8,14,.571,2,3,.667,1,2,.500,0,5,5,5,1,3,3,4,19
perduwi01,21:00,1,2,.500,0,0,,3,6,.500,0,2,2,1,0,3,2,5,5
harpero01,17:00,2,4,.500,1,2,.500,1,2,.500,0,2,2,0,2,0,2,1,6
krystla01,11:00,1,3,.333,0,0,,4,4,1.000,2,3,5,2,0,0,0,2,6
kerrst01,29:00,4,7,.571,4,7,.571,0,0,,0,5,5,1,0,0,1,2,12
kukocto01,28:00,4,9,.444,0,1,.000,5,6,.833,0,3,3,6,0,0,3,1,13
wennibi01,22:00,4,7,.571,0,0,,8,8,1.000,4,5,9,2,1,1,2,4,16
myerspe01,21:00,1,6,.167,0,1,.000,3,3,1.000,1,1,2,4,1,0,1,2,5
simpkdi01,16:00,3,7,.429,0,0,,3,3,1.000,2,3,5,0,0,0,2,2,9
buechju01,8:00,1,2,.500,0,0,,0,2,.000,0,0,0,0,1,0,0,1,2
fostegr01,5:00,0,2,.000,0,0,,2,2,1.000,0,0,0,1,1,1,0,2,2
Team Totals,240,37,75,.493,8,17,.471,35,43,.814,11,34,45,23,8,10,17,28,117
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hunteli01,41:00,8,14,.571,2,5,.400,0,0,,0,1,1,0,0,0,5,1,18
addisra01,34:00,7,13,.538,0,3,.000,2,4,.500,2,3,5,2,1,0,1,5,16
millste01,32:00,1,12,.083,0,4,.000,2,2,1.000,0,5,5,4,1,0,2,4,4
maconma01,27:00,6,19,.316,1,6,.167,4,5,.800,3,3,6,2,2,0,0,6,17
westma01,18:00,0,1,.000,0,0,,1,2,.500,1,3,4,0,1,1,0,2,1
milleol01,25:00,6,10,.600,0,0,,6,7,.857,6,4,10,0,3,3,2,2,18
houstal01,22:00,1,9,.111,0,3,.000,5,8,.625,0,2,2,3,1,0,2,4,7
dawkijo01,22:00,2,4,.500,0,2,.000,0,0,,1,0,1,6,2,0,3,2,4
curlebi01,12:00,0,1,.000,0,0,,4,4,1.000,1,2,3,0,0,0,0,2,4
leckner01,7:00,3,4,.750,0,0,,1,2,.500,0,2,2,1,0,1,0,2,7
Team Totals,240,34,87,.391,3,23,.130,25,34,.735,14,25,39,18,11,5,15,30,96
