Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,47:00,7,17,.412,1,2,.500,4,6,.667,2,2,4,9,1,0,6,2,19
jordami01,46:00,9,26,.346,2,3,.667,1,2,.500,4,5,9,5,1,1,3,2,21
kukocto01,26:00,2,5,.400,1,2,.500,0,2,.000,0,4,4,0,1,0,1,3,5
armstbj01,19:00,2,4,.500,0,1,.000,2,2,1.000,1,0,1,1,1,0,0,2,6
perduwi01,11:00,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2
kerrst01,29:00,5,7,.714,2,2,1.000,1,1,1.000,1,0,1,3,0,0,0,2,13
longllu01,22:00,0,3,.000,0,0,,0,0,,1,2,3,1,0,0,2,5,0
blounco01,20:00,1,2,.500,0,0,,0,0,,2,6,8,2,0,0,0,0,2
wennibi01,15:00,3,5,.600,0,0,,0,1,.000,3,2,5,1,0,0,0,5,6
myerspe01,5:00,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,1,0,4
Team Totals,240,32,73,.438,6,10,.600,8,14,.571,14,23,37,22,4,1,13,22,78
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millsch01,48:00,4,15,.267,0,3,.000,4,4,1.000,4,5,9,4,3,2,0,3,12
phillbo01,46:00,7,13,.538,2,3,.667,3,4,.750,2,2,4,0,2,2,0,3,19
pricema01,39:00,6,14,.429,3,6,.500,5,5,1.000,1,2,3,8,0,0,6,0,20
williho01,39:00,7,12,.583,0,0,,5,6,.833,2,4,6,3,1,1,2,4,19
hillty01,31:00,4,9,.444,0,0,,1,2,.500,3,3,6,0,1,0,4,4,9
cagemi01,13:00,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0
coltest01,9:00,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0
ferryda01,6:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
dreilgr01,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,3,3,0
campbto01,4:00,0,0,,0,0,,0,0,,0,2,2,2,0,0,1,0,0
Team Totals,240,28,66,.424,5,13,.385,18,21,.857,13,21,34,19,8,5,16,19,79
