Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,42:00,11,21,.524,0,1,.000,4,8,.500,5,11,16,2,2,1,6,4,26
hornaje01,37:00,8,17,.471,1,2,.500,14,14,1.000,2,1,3,2,1,0,0,4,31
stockjo01,37:00,8,11,.727,3,5,.600,3,3,1.000,0,4,4,12,0,0,2,3,22
benoida01,22:00,2,5,.400,0,0,,3,4,.750,1,4,5,1,1,1,2,4,7
donalja01,9:00,1,1,1.000,0,0,,0,0,,0,4,4,0,0,1,1,3,2
keefead01,31:00,3,7,.429,0,0,,5,5,1.000,4,5,9,2,0,1,2,3,11
carran01,23:00,5,7,.714,0,0,,1,2,.500,0,5,5,0,0,1,0,4,11
edwarbl01,17:00,0,6,.000,0,4,.000,0,0,,1,0,1,1,0,0,1,1,0
crottjo01,11:00,0,3,.000,0,0,,1,2,.500,0,2,2,2,2,0,1,2,1
chambto01,10:00,0,2,.000,0,0,,0,1,.000,1,3,4,1,0,1,2,3,0
russebr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,80,.475,4,12,.333,31,39,.795,14,39,53,23,6,6,17,31,111
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
majerda01,44:00,6,13,.462,3,7,.429,5,6,.833,3,0,3,3,3,1,2,4,20
barklch01,43:00,7,23,.304,0,3,.000,4,6,.667,2,4,6,2,2,2,1,4,18
greenac01,38:00,1,3,.333,0,0,,7,10,.700,2,13,15,0,0,1,0,3,9
johnske02,33:00,5,15,.333,0,0,,9,12,.750,0,2,2,2,1,0,2,1,19
tisdawa01,21:00,2,12,.167,0,0,,1,2,.500,4,1,5,2,0,0,1,3,5
persowe01,26:00,4,9,.444,2,6,.333,0,0,,3,5,8,2,0,0,0,4,10
aingeda01,17:00,5,8,.625,0,2,.000,6,6,1.000,1,1,2,3,0,0,0,3,16
perryel01,8:00,1,2,.500,0,0,,1,1,1.000,0,0,0,0,0,0,0,3,3
schayda01,6:00,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,2,2
dumasri02,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,3,0
Team Totals,240,31,86,.360,5,18,.278,35,45,.778,15,27,42,15,6,4,7,30,102
