Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,37:00,4,12,.333,0,0,,4,6,.667,3,4,7,3,4,1,3,3,12
dumarjo01,36:00,0,8,.000,0,2,.000,1,1,1.000,0,5,5,3,0,0,4,3,1
westma01,23:00,3,6,.500,0,0,,1,5,.200,0,5,5,0,0,4,3,3,7
millste01,16:00,6,7,.857,4,4,1.000,0,0,,0,4,4,1,0,0,1,5,16
hunteli01,12:00,2,7,.286,1,3,.333,2,2,1.000,1,1,2,1,0,0,1,3,7
addisra01,27:00,3,8,.375,0,3,.000,0,0,,1,1,2,1,1,0,0,2,6
dawkijo01,26:00,2,7,.286,0,0,,1,1,1.000,1,2,3,3,1,0,1,0,5
milleol01,23:00,6,10,.600,0,0,,1,2,.500,1,6,7,5,2,2,1,3,13
maconma01,18:00,4,11,.364,2,5,.400,0,0,,1,0,1,1,3,0,0,0,10
curlebi01,12:00,2,3,.667,0,0,,0,0,,1,0,1,0,0,1,2,1,4
houstal01,10:00,1,3,.333,0,1,.000,0,0,,0,0,0,2,0,1,0,1,2
Team Totals,240,33,82,.402,7,18,.389,10,17,.588,9,28,37,20,11,9,16,24,83
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
davisda01,41:00,8,15,.533,0,0,,3,8,.375,6,5,11,1,1,2,2,1,19
millere01,39:00,5,10,.500,2,3,.667,6,7,.857,1,3,4,3,3,0,1,1,18
mckeyde01,39:00,2,2,1.000,0,0,,5,8,.625,3,8,11,3,1,0,4,3,9
jacksma01,34:00,4,10,.400,1,2,.500,2,2,1.000,1,6,7,7,0,0,5,1,11
thompla01,21:00,4,9,.444,0,0,,0,0,,2,3,5,0,1,1,4,4,8
mitchsa01,20:00,5,10,.500,0,1,.000,3,4,.750,1,4,5,0,0,1,2,1,13
scottby01,17:00,2,7,.286,0,1,.000,1,1,1.000,0,1,1,2,0,0,3,2,5
workmha01,17:00,0,3,.000,0,1,.000,0,0,,0,0,0,4,1,0,0,0,0
willijo02,12:00,3,12,.250,0,1,.000,1,1,1.000,4,4,8,1,0,0,1,2,7
Team Totals,240,33,78,.423,3,9,.333,21,31,.677,18,34,52,21,7,4,22,15,90
