Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardaan01,43:00,11,18,.611,1,2,.500,3,5,.600,2,1,3,7,2,0,5,3,26
anderni01,41:00,7,11,.636,3,5,.600,2,4,.500,3,3,6,7,0,0,6,2,19
grantho01,41:00,7,11,.636,0,0,,1,4,.250,2,3,5,1,1,2,2,2,15
onealsh01,40:00,10,25,.400,0,0,,7,11,.636,3,12,15,2,0,1,2,4,27
royaldo01,30:00,2,3,.667,0,0,,3,4,.750,1,6,7,2,0,0,0,2,7
shawbr01,21:00,3,6,.500,1,3,.333,0,0,,1,1,2,5,0,0,1,3,7
bowiean01,9:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0
rollitr01,8:00,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,2,0,2
aventan01,7:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2
Team Totals,240,42,79,.532,5,10,.500,16,28,.571,13,28,41,26,3,3,19,19,105
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
smithst01,37:00,5,9,.556,2,2,1.000,2,4,.500,0,0,0,2,1,0,4,2,14
blaylmo01,35:00,6,16,.375,3,5,.600,1,2,.500,1,2,3,10,6,1,2,0,16
augmost01,30:00,10,15,.667,0,0,,1,1,1.000,1,4,5,4,0,0,3,1,21
longgr01,22:00,4,10,.400,0,1,.000,0,0,,1,2,3,3,1,0,2,5,8
koncajo01,19:00,3,3,1.000,0,0,,1,2,.500,1,5,6,1,0,1,0,5,7
langan01,29:00,5,9,.556,0,0,,2,2,1.000,2,3,5,0,1,1,2,4,12
normake01,26:00,5,10,.500,0,0,,1,2,.500,3,2,5,1,0,0,0,3,11
ehlocr01,24:00,6,9,.667,3,4,.750,1,2,.500,0,2,2,2,1,0,2,1,16
corbity01,18:00,1,2,.500,0,0,,0,0,,0,2,2,2,1,0,0,1,2
Team Totals,240,45,83,.542,8,12,.667,9,15,.600,9,22,31,25,11,3,15,22,107
