Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
vanexni01,41:00,5,16,.313,0,3,.000,4,6,.667,2,3,5,5,0,0,6,1,14,-9
willike02,36:00,7,13,.538,0,0,,1,1,1.000,5,4,9,0,1,0,2,4,15,-22
lafrera01,28:00,3,7,.429,0,0,,3,3,1.000,2,7,9,1,0,0,1,4,9,+2
poseyja01,18:00,2,5,.400,1,3,.333,0,0,,0,1,1,0,1,0,0,1,5,-3
lenarvo01,16:00,1,4,.250,0,0,,0,0,,0,2,2,1,0,0,0,0,2,-5
stricma01,32:00,7,11,.636,0,0,,2,2,1.000,3,4,7,3,0,1,2,3,16,-6
mccloge01,28:00,2,8,.250,2,5,.400,2,2,1.000,1,2,3,6,1,0,1,5,8,-4
bowenry01,22:00,3,5,.600,0,0,,0,0,,3,0,3,1,2,0,1,3,6,-21
packro01,19:00,3,7,.429,0,0,,5,7,.714,0,1,1,0,2,0,2,1,11,+3
Team Totals,240,33,76,.434,3,11,.273,17,21,.810,16,24,40,17,7,1,15,22,86,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
odomla01,46:00,12,16,.750,1,3,.333,2,3,.667,0,7,7,2,0,1,2,1,27,+19
mcinnje01,37:00,6,10,.600,0,0,,2,2,1.000,0,4,4,3,2,0,1,2,14,+9
parksch02,27:00,2,6,.333,0,0,,0,0,,1,1,2,2,0,0,2,0,4,-1
piatker01,23:00,4,9,.444,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,2,11,+10
olowomi01,16:00,4,7,.571,0,0,,0,0,,2,5,7,0,1,1,1,3,8,+1
rooksse01,28:00,2,5,.400,0,0,,0,0,,1,0,1,1,1,2,1,2,4,+26
milesda01,20:00,3,4,.750,0,0,,1,2,.500,0,1,1,1,0,0,1,2,7,+14
maggeco01,19:00,5,7,.714,0,0,,4,4,1.000,0,4,4,0,2,0,2,3,14,+8
doolike01,14:00,1,3,.333,0,0,,6,6,1.000,1,0,1,1,1,0,0,2,8,+8
richaqu01,6:00,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,2,-15
skinnbr01,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-14
Team Totals,240,39,69,.565,2,5,.400,19,21,.905,5,23,28,12,7,5,12,18,99,
