New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
sprewla01,41:00,7,15,.467,0,1,.000,7,11,.636,2,4,6,3,3,2,5,3,21,-9
houstal01,38:00,7,15,.467,2,6,.333,5,5,1.000,0,6,6,0,0,0,0,1,21,-11
thomaku01,35:00,2,10,.200,0,0,,2,4,.500,2,7,9,0,1,0,2,2,6,-16
johnsla02,33:00,3,7,.429,2,2,1.000,2,2,1.000,1,3,4,2,0,0,2,4,10,-11
wardch01,28:00,4,7,.571,2,3,.667,3,6,.500,0,2,2,8,2,0,3,2,13,-8
ricegl01,29:00,7,10,.700,1,4,.250,1,2,.500,1,3,4,1,0,0,0,2,16,-10
childch01,23:00,1,1,1.000,0,0,,2,2,1.000,1,3,4,5,1,0,2,3,4,-4
stricer01,8:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
knightr01,3:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+1
spencfe01,2:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
Team Totals,240,31,68,.456,7,17,.412,22,32,.688,7,31,38,19,7,2,14,17,91,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
robingl01,40:00,7,16,.438,0,2,.000,7,7,1.000,0,2,2,6,0,0,4,3,21,+11
allenra02,36:00,7,14,.500,4,7,.571,1,2,.500,0,7,7,4,0,2,2,3,19,+18
cassesa01,35:00,10,18,.556,2,5,.400,0,0,,0,4,4,6,0,0,2,5,22,+10
willisc01,24:00,4,5,.800,0,1,.000,1,1,1.000,0,6,6,1,0,0,0,4,9,+7
popema01,18:00,1,3,.333,1,2,.500,0,0,,0,2,2,2,1,2,1,1,3,+5
hunteli01,30:00,7,16,.438,5,11,.455,0,0,,0,1,1,2,2,0,3,2,19,+12
johnser02,23:00,0,1,.000,0,0,,0,0,,7,3,10,1,0,2,1,1,0,+11
thomati01,22:00,2,7,.286,2,3,.667,0,2,.000,0,2,2,3,1,1,0,2,6,+2
caffeja01,10:00,2,2,1.000,0,0,,2,3,.667,2,0,2,1,0,0,0,2,6,0
przybjo01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
alstora01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,40,82,.488,14,31,.452,11,15,.733,9,27,36,26,4,7,13,23,105,
