Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcinnje01,31:00,5,10,.500,0,2,.000,0,0,,1,1,2,2,0,0,1,2,10,-9
maggeco01,26:00,6,10,.600,0,1,.000,6,7,.857,5,1,6,2,2,0,3,3,18,-15
olowomi01,20:00,3,11,.273,0,0,,0,0,,0,3,3,0,0,0,2,4,6,-13
richaqu01,15:00,1,6,.167,1,4,.250,0,0,,2,4,6,0,0,0,1,3,3,-9
stronde01,6:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-12
odomla01,42:00,8,17,.471,3,4,.750,1,2,.500,1,9,10,4,2,3,2,4,20,+16
piatker01,25:00,3,7,.429,3,4,.750,0,0,,2,0,2,1,1,1,1,2,9,+19
rooksse01,21:00,1,4,.250,0,0,,6,8,.750,2,0,2,0,1,0,2,4,8,+11
milesda01,19:00,2,6,.333,0,1,.000,1,4,.250,1,8,9,2,2,2,1,1,5,+22
doolike01,17:00,4,8,.500,1,2,.500,3,5,.600,0,2,2,5,0,2,0,0,12,+14
skinnbr01,12:00,0,3,.000,0,0,,0,0,,2,3,5,0,0,0,0,1,0,+3
parksch02,6:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,1,1,2,-2
Team Totals,240,34,86,.395,8,18,.444,17,26,.654,17,31,48,16,8,9,15,25,93,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lopezfe01,39:00,5,10,.500,0,1,.000,5,6,.833,1,2,3,2,1,0,4,2,15,-6
stricro02,35:00,6,13,.462,0,0,,2,3,.667,0,2,2,9,1,0,1,2,14,-3
howarju01,35:00,6,13,.462,0,0,,0,0,,2,5,7,3,2,0,3,2,12,-7
nesbyty01,35:00,3,12,.250,0,3,.000,2,2,1.000,1,5,6,4,1,1,3,3,8,+2
whiteja01,14:00,2,2,1.000,0,0,,3,4,.750,0,4,4,0,0,1,1,5,7,+15
hamilri01,24:00,6,13,.462,1,3,.333,1,1,1.000,2,1,3,1,1,0,2,4,14,-10
boothca01,16:00,0,2,.000,0,0,,2,2,1.000,0,8,8,0,1,2,3,1,2,-2
kingge02,15:00,1,2,.500,0,0,,0,0,,2,5,7,0,0,0,2,3,2,-8
whitnch01,13:00,1,2,.500,1,1,1.000,3,4,.750,0,0,0,2,0,0,1,1,6,-2
smithmi02,8:00,2,3,.667,0,0,,2,3,.667,2,2,4,0,0,0,0,4,6,-6
ekeziob01,6:00,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,1,1,2,+2
Team Totals,240,32,73,.438,2,8,.250,22,27,.815,11,34,45,21,7,4,21,28,88,
