Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,38:00,5,13,.385,0,3,.000,5,8,.625,1,5,6,7,4,0,1,2,15,+5
wesleda01,37:00,3,18,.167,0,0,,6,6,1.000,2,7,9,6,1,0,2,2,12,+3
brownpj01,31:00,2,4,.500,0,0,,1,2,.500,1,7,8,0,1,1,0,0,5,+4
robined01,30:00,9,16,.563,0,0,,0,0,,3,2,5,3,0,2,0,2,18,+2
campbel01,17:00,3,7,.429,0,0,,6,8,.750,2,4,6,0,0,1,1,5,12,+3
magloja01,23:00,1,5,.200,0,0,,2,2,1.000,1,4,5,0,0,1,1,3,4,+3
nailole01,18:00,1,4,.250,0,0,,3,4,.750,3,1,4,1,0,0,0,0,5,-9
colemde01,17:00,6,12,.500,1,1,1.000,1,2,.500,2,2,4,0,0,0,0,1,14,-11
hawkihe01,11:00,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,1,2,-10
recasel01,10:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-12
thorpot01,8:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-13
Team Totals,240,31,83,.373,1,5,.200,24,32,.750,15,32,47,19,6,5,7,19,87,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
vanexni01,43:00,0,10,.000,0,5,.000,2,2,1.000,1,3,4,8,0,3,2,4,2,+14
mcdyean01,40:00,14,23,.609,0,0,,5,8,.625,4,12,16,2,0,0,1,5,33,+8
lafrera01,37:00,9,17,.529,0,2,.000,2,2,1.000,2,5,7,2,0,6,3,5,20,+17
lenarvo01,37:00,4,13,.308,4,10,.400,2,2,1.000,0,4,4,5,0,1,0,3,14,+5
poseyja01,25:00,1,3,.333,0,0,,0,0,,0,5,5,6,2,0,1,2,2,+13
mccloge01,23:00,3,8,.375,1,5,.200,0,0,,2,1,3,5,0,1,1,1,7,-6
packro01,15:00,1,4,.250,0,0,,1,2,.500,0,1,1,3,0,0,0,0,3,-5
stricma01,14:00,5,6,.833,0,0,,0,0,,2,2,4,0,0,1,0,2,10,-8
clarkke01,6:00,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,0,2,3,-3
Team Totals,240,38,87,.437,5,22,.227,13,18,.722,11,33,44,31,2,12,8,24,94,
