Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dickemi01,40:00,7,12,.583,2,3,.667,0,0,,1,2,3,2,0,0,1,4,16,-4
abdursh01,39:00,7,15,.467,0,0,,3,4,.750,1,7,8,3,2,0,4,4,17,-9
bibbymi01,38:00,5,12,.417,0,2,.000,0,0,,0,5,5,6,2,0,5,2,10,-6
harriot01,37:00,3,9,.333,0,0,,6,6,1.000,3,1,4,1,0,1,4,5,12,0
reevebr01,24:00,4,6,.667,0,0,,1,2,.500,1,3,4,0,1,0,1,3,9,+2
longgr01,18:00,1,1,1.000,0,0,,2,2,1.000,1,3,4,0,0,0,2,1,4,-7
austiis01,18:00,1,5,.200,0,0,,0,0,,0,2,2,0,0,0,1,1,2,-4
jonesda01,15:00,3,5,.600,2,3,.667,0,0,,0,0,0,1,0,0,1,1,8,-2
edwarke01,7:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
swiftst01,4:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-2
Team Totals,240,31,67,.463,4,8,.500,12,14,.857,7,25,32,14,5,1,19,24,78,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
francst01,42:00,8,16,.500,1,2,.500,2,2,1.000,6,2,8,6,3,0,6,4,19,+5
tayloma01,34:00,9,17,.529,0,0,,3,3,1.000,2,0,2,5,0,1,4,1,21,+1
williwa02,30:00,4,10,.400,4,5,.800,1,1,1.000,0,1,1,3,0,0,2,3,13,+10
olajuha01,22:00,1,2,.500,0,0,,0,2,.000,0,8,8,1,0,0,0,1,2,-1
andersh01,22:00,1,4,.250,0,1,.000,0,0,,0,2,2,1,2,1,2,1,2,-4
moblecu01,32:00,2,5,.400,0,0,,11,14,.786,0,4,4,3,0,0,1,1,15,+10
collija02,20:00,4,7,.571,0,1,.000,0,0,,0,4,4,1,0,0,4,4,8,+5
thomake01,20:00,1,3,.333,0,1,.000,1,2,.500,1,3,4,1,1,0,0,2,3,+9
bullama01,12:00,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,1,2,-2
norrimo01,6:00,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,1,0,0,+2
Team Totals,240,31,68,.456,5,13,.385,18,24,.750,10,25,35,23,7,2,20,18,85,
