Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,42:49,10,23,.435,2,4,.500,10,10,1.000,1,3,4,1,1,0,2,2,32,-14
sessira01,36:25,2,8,.250,0,0,,6,11,.545,3,3,6,8,1,0,2,2,10,-25
gadzuda01,32:53,8,15,.533,0,0,,2,2,1.000,6,6,12,0,2,1,0,2,18,-7
villach01,23:15,4,15,.267,0,4,.000,1,2,.500,1,6,7,1,0,0,1,1,9,-12
bellch01,20:43,1,5,.200,0,3,.000,0,0,,0,0,0,2,0,0,1,0,2,-12
alexajo01,24:45,3,7,.429,0,0,,0,0,,0,4,4,0,1,2,3,2,6,-5
mbahalu01,23:27,2,5,.400,0,0,,2,2,1.000,1,5,6,2,1,0,0,0,6,-6
elsonfr01,15:07,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,1,3,2,-10
ridnolu01,10:12,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,3,0,+7
boganke01,7:07,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,0
jonesda01,3:17,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,31,84,.369,2,14,.143,21,27,.778,13,31,44,16,6,4,10,15,85,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,36:30,9,17,.529,0,1,.000,9,11,.818,1,3,4,7,3,0,5,4,27,+17
hasleud01,33:41,8,9,.889,0,0,,0,0,,0,12,12,2,2,0,0,3,16,+11
chalmma01,32:48,2,4,.500,1,2,.500,2,2,1.000,0,6,6,4,1,0,3,1,7,+11
onealje01,28:09,4,11,.364,0,0,,2,2,1.000,2,1,3,5,0,2,2,4,10,+14
moonja01,20:20,2,5,.400,1,3,.333,0,0,,0,4,4,0,0,0,0,3,5,-4
jonesja02,22:14,3,5,.600,3,5,.600,2,2,1.000,0,3,3,1,1,1,0,0,11,+18
beaslmi01,20:39,4,13,.308,1,2,.500,2,2,1.000,2,2,4,2,0,0,1,1,11,+3
headlu01,15:36,2,6,.333,1,2,.500,0,0,,1,4,5,2,1,0,3,0,5,+1
cookda02,14:16,2,4,.500,2,4,.500,0,0,,0,2,2,0,0,0,1,1,6,+9
magloja01,13:31,2,5,.400,0,0,,0,0,,3,3,6,0,0,0,0,3,4,+6
quinnch01,2:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1
Team Totals,240,38,79,.481,9,19,.474,17,19,.895,9,40,49,23,8,3,16,20,102,
