Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,43:23,9,15,.600,0,1,.000,9,10,.900,1,6,7,3,4,0,5,5,27,-20
jamisan01,40:22,6,19,.316,0,3,.000,7,12,.583,4,6,10,0,1,2,0,3,19,-20
stevede01,36:55,2,8,.250,1,7,.143,1,2,.500,1,3,4,3,2,0,2,1,6,-22
blatcan01,22:15,1,2,.500,0,1,.000,3,4,.750,1,5,6,2,0,0,4,3,5,-4
daniean01,20:42,1,5,.200,0,1,.000,1,3,.333,0,1,1,4,3,0,2,0,3,-15
youngni01,24:44,5,13,.385,0,3,.000,4,4,1.000,1,2,3,3,0,0,1,1,14,+13
songada01,23:01,3,5,.600,0,0,,3,4,.750,0,1,1,0,0,2,3,5,9,+2
dixonju01,19:31,4,7,.571,1,2,.500,1,1,1.000,0,0,0,4,2,0,1,3,10,+12
mcguido01,13:35,1,1,1.000,0,0,,0,2,.000,3,3,6,0,0,0,0,2,2,+13
mcgeeja01,13:28,2,3,.667,0,0,,5,9,.556,2,3,5,0,0,1,0,1,9,-3
brownde03,3:46,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-4
pecheol01,3:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+8
Team Totals,265,34,78,.436,2,18,.111,34,51,.667,14,30,44,19,12,5,19,27,104,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,48:54,13,23,.565,2,5,.400,4,5,.800,1,2,3,9,2,1,2,3,32,+19
ridnolu01,42:36,6,13,.462,2,6,.333,6,7,.857,0,7,7,11,2,0,4,5,20,+15
bogutan01,37:34,4,7,.571,0,0,,2,7,.286,2,11,13,2,1,2,4,5,10,+16
bellch01,22:36,1,6,.167,1,4,.250,0,0,,0,0,0,1,1,0,1,2,3,-6
villach01,20:28,3,12,.250,0,1,.000,0,0,,4,4,8,3,0,1,0,4,6,+4
sessira01,34:50,9,17,.529,0,1,.000,4,5,.800,2,1,3,8,1,1,2,3,22,+14
mbahalu01,34:13,8,10,.800,0,0,,1,2,.500,0,6,6,1,0,0,3,5,17,+3
allenma01,9:20,1,3,.333,0,0,,0,0,,3,1,4,1,0,0,0,2,2,-9
gadzuda01,5:48,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,4,0,-4
elsonfr01,4:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3
alexajo01,3:49,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-9
Team Totals,265,45,91,.495,5,17,.294,17,26,.654,12,33,45,37,8,5,17,34,112,
