Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
okurme01,33:38,5,10,.500,0,1,.000,6,9,.667,0,3,3,1,1,0,1,3,16,+15
boozeca01,28:40,6,10,.600,0,0,,1,2,.500,2,6,8,1,0,0,2,1,13,-3
brewero02,25:04,1,8,.125,0,1,.000,0,0,,1,1,2,3,1,0,0,1,2,+2
pricero01,24:56,3,8,.375,0,3,.000,0,0,,0,1,1,5,1,0,1,2,6,-3
milescj01,15:11,1,3,.333,0,1,.000,0,0,,1,2,3,0,1,0,0,2,2,-6
millspa01,31:56,8,12,.667,0,0,,8,8,1.000,4,5,9,2,2,1,2,2,24,+24
kirilan01,31:56,4,10,.400,0,1,.000,7,7,1.000,1,10,11,2,4,0,2,3,15,+24
knighbr01,23:04,2,9,.222,0,0,,0,0,,1,1,2,4,1,0,1,4,4,+19
korveky01,22:56,2,6,.333,0,3,.000,3,5,.600,1,4,5,1,3,0,0,1,7,+14
koufoko01,0:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
fesenky01,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
almonmo01,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,32,77,.416,0,10,.000,25,31,.806,11,33,44,19,14,1,9,20,89,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thornal01,40:49,5,9,.556,1,2,.500,0,0,,0,7,7,0,0,0,3,4,11,-4
kamanch01,39:17,9,12,.750,0,0,,1,4,.250,4,6,10,1,1,3,5,2,19,-6
moblecu01,37:02,4,15,.267,2,4,.500,0,0,,2,0,2,1,0,0,3,3,10,-7
thomati01,29:46,3,9,.333,0,3,.000,2,4,.500,1,2,3,3,1,0,1,4,8,-11
taylomi01,15:54,0,4,.000,0,1,.000,2,4,.500,0,2,2,1,0,0,1,2,2,-2
davisba01,32:27,5,15,.333,3,7,.429,1,4,.250,1,2,3,9,2,0,3,3,14,-14
cambyma01,26:57,2,4,.500,0,0,,1,2,.500,2,7,9,0,0,3,1,2,5,-15
davisri01,12:46,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,1,3,2,-17
gordoer01,3:00,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,+1
skinnbr01,2:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5
Team Totals,240,29,72,.403,6,19,.316,9,20,.450,10,28,38,16,4,6,18,24,73,
