Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,33:00,10,19,.526,0,0,,1,6,.167,1,7,8,5,2,0,4,1,21
stockjo01,32:00,2,10,.200,0,4,.000,0,1,.000,1,1,2,7,1,0,0,2,4
hornaje01,29:00,5,12,.417,0,1,.000,3,3,1.000,3,0,3,0,0,0,2,0,13
morrich01,18:00,3,7,.429,0,1,.000,1,2,.500,1,1,2,1,2,1,1,2,7
spencfe01,17:00,2,5,.400,0,0,,2,2,1.000,2,1,3,0,0,1,2,3,6
russebr01,28:00,2,5,.400,0,2,.000,2,2,1.000,2,2,4,0,2,0,0,2,6
ostergr01,19:00,3,7,.429,0,0,,0,0,,1,6,7,0,0,2,1,3,6
carran01,19:00,1,3,.333,0,0,,1,2,.500,1,2,3,2,1,0,0,3,3
eisleho01,16:00,1,4,.250,1,3,.333,0,0,,0,2,2,5,0,0,3,3,3
keefead01,14:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0
benoida01,12:00,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,0,1,0,3
fostegr01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,30,76,.395,2,14,.143,10,18,.556,12,22,34,20,8,4,16,21,72
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,35:00,8,16,.500,2,4,.500,3,6,.500,1,3,4,7,3,0,2,3,21
kempsh01,33:00,10,11,.909,0,0,,1,3,.333,3,8,11,0,1,1,2,2,21
hawkihe01,29:00,6,8,.750,1,1,1.000,0,0,,0,0,0,1,2,0,0,1,13
schrede01,28:00,4,8,.500,2,4,.500,4,6,.667,0,2,2,5,1,0,1,1,14
johnser02,20:00,5,8,.625,0,0,,0,1,.000,3,4,7,0,0,2,1,5,10
mcmilna01,27:00,1,3,.333,1,2,.500,0,0,,1,3,4,5,2,1,2,3,3
perkisa01,23:00,4,10,.400,3,5,.600,2,2,1.000,2,2,4,3,1,1,1,2,13
brickfr01,15:00,1,3,.333,1,3,.333,0,0,,0,1,1,1,1,0,1,3,3
askewvi01,15:00,1,2,.500,0,0,,0,0,,0,2,2,3,0,1,3,1,2
snower01,5:00,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2
schefst01,5:00,0,2,.000,0,0,,0,2,.000,1,2,3,1,0,0,0,0,0
wingada01,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,41,75,.547,10,20,.500,10,20,.500,11,28,39,27,11,6,14,22,102
