Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,42:00,8,21,.381,0,0,,8,14,.571,2,10,12,4,0,2,1,5,24
hornaje01,37:00,5,10,.500,2,4,.500,4,4,1.000,0,2,2,4,2,0,3,3,16
stockjo01,36:00,7,10,.700,0,1,.000,0,0,,1,2,3,8,1,0,6,1,14
morrich01,30:00,3,11,.273,0,2,.000,2,2,1.000,6,5,11,1,2,1,0,3,8
spencfe01,16:00,2,3,.667,0,0,,0,0,,1,1,2,0,0,2,2,3,4
carran01,18:00,0,2,.000,0,0,,1,2,.500,1,0,1,2,0,0,1,4,1
russebr01,17:00,3,6,.500,1,3,.333,2,3,.667,0,2,2,1,1,0,1,2,9
benoida01,14:00,3,4,.750,1,2,.500,1,3,.333,1,1,2,0,0,0,0,0,8
ostergr01,13:00,0,0,,0,0,,2,2,1.000,0,2,2,0,0,1,0,1,2
eisleho01,12:00,0,3,.000,0,2,.000,1,2,.500,0,0,0,3,0,0,0,2,1
keefead01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
fostegr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,31,70,.443,4,14,.286,21,32,.656,12,25,37,23,6,6,14,25,87
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
elliose01,41:00,2,11,.182,0,5,.000,0,0,,2,3,5,8,2,1,5,2,4
robinda01,38:00,7,21,.333,0,0,,10,15,.667,8,7,15,1,3,1,1,5,24
perduwi01,38:00,4,4,1.000,0,0,,1,2,.500,4,8,12,0,0,0,0,4,9
johnsav01,36:00,8,14,.571,0,0,,5,6,.833,1,0,1,1,3,0,2,1,21
delnevi01,33:00,8,14,.571,2,2,1.000,3,5,.600,0,1,1,2,1,0,0,4,21
persoch01,24:00,4,7,.571,4,7,.571,2,2,1.000,1,2,3,1,0,0,0,4,14
smithch01,13:00,1,1,1.000,0,0,,1,2,.500,1,2,3,2,1,1,0,3,3
alexaco01,12:00,0,2,.000,0,0,,1,2,.500,0,0,0,3,1,0,1,1,1
andergr01,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
willimo01,1:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
Team Totals,240,34,74,.459,6,14,.429,24,36,.667,17,25,42,18,11,3,10,25,98
