New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
masonde01,43:34,3,12,.250,0,0,,8,12,.667,3,2,5,1,4,0,4,3,14,-7
paulch01,43:01,5,14,.357,0,0,,9,11,.818,1,4,5,10,1,0,2,3,19,-6
butlera01,37:58,5,10,.500,4,5,.800,1,3,.333,0,2,2,0,0,0,1,2,15,-14
chandty01,29:05,1,3,.333,0,0,,0,0,,6,5,11,0,2,4,4,5,2,-13
armsthi01,14:03,1,3,.333,0,0,,0,0,,1,1,2,0,1,0,2,3,2,-10
pargoja01,34:19,6,14,.429,2,4,.500,2,2,1.000,0,2,2,1,1,1,4,1,16,+17
jacksma02,22:28,3,9,.333,0,0,,5,6,.833,2,1,3,0,1,0,2,4,11,+1
bassbr01,9:02,0,0,,0,0,,2,2,1.000,0,5,5,0,0,0,0,0,2,+11
johnsli01,6:29,0,0,,0,0,,2,2,1.000,1,2,3,0,0,0,0,3,2,+6
Team Totals,240,24,65,.369,6,9,.667,29,38,.763,14,24,38,12,10,5,19,24,83,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hillgr01,36:01,7,13,.538,0,0,,7,7,1.000,2,5,7,1,1,0,3,1,21,+4
howardw01,34:40,6,7,.857,0,0,,4,5,.800,3,10,13,3,1,2,4,4,16,+5
arizatr01,27:43,7,12,.583,0,1,.000,0,2,.000,1,1,2,3,1,0,1,4,14,+20
battito01,23:34,3,10,.300,0,0,,0,0,,4,4,8,0,1,0,4,3,6,+5
arroyca01,23:30,4,8,.500,0,0,,0,1,.000,0,2,2,6,0,0,1,4,8,+8
dienetr01,30:22,4,8,.500,3,7,.429,2,2,1.000,1,0,1,1,1,0,1,4,13,-7
doolike01,24:07,1,8,.125,0,2,.000,0,0,,0,1,1,1,0,0,2,1,2,-12
milicda01,23:06,1,6,.167,0,0,,2,6,.333,0,1,1,0,2,2,3,4,4,-9
outlabo01,13:18,0,1,.000,0,0,,2,2,1.000,2,2,4,1,1,1,0,3,2,+1
garripa01,3:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,33,73,.452,3,10,.300,17,25,.680,13,26,39,16,8,5,19,28,86,
