New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
masonde01,45:18,8,16,.500,0,0,,0,1,.000,3,7,10,2,1,0,5,2,16,+11
butlera01,42:54,9,17,.529,2,6,.333,2,3,.667,1,5,6,3,1,0,0,5,22,+17
paulch01,41:50,11,22,.500,0,2,.000,4,6,.667,3,3,6,11,3,0,3,1,26,+17
chandty01,32:35,4,5,.800,0,0,,2,2,1.000,4,8,12,1,0,3,2,4,10,+13
jacksma02,21:40,1,5,.200,0,0,,2,2,1.000,3,2,5,0,2,0,3,3,4,+5
pargoja01,35:49,8,21,.381,4,7,.571,1,1,1.000,1,2,3,3,1,0,0,3,21,+15
simmoce01,16:48,3,6,.500,0,0,,0,0,,4,2,6,0,0,0,2,2,6,+3
armsthi01,3:06,0,0,,0,0,,0,2,.000,1,0,1,0,0,0,0,1,0,-1
Team Totals,240,44,92,.478,6,15,.400,11,17,.647,20,29,49,20,8,3,15,21,105,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
odomla01,40:56,7,14,.500,1,4,.250,5,8,.625,1,6,7,4,0,0,7,2,20,-23
bryanko01,37:03,10,17,.588,2,6,.333,2,2,1.000,0,2,2,4,2,0,1,3,24,-8
waltolu01,34:26,4,8,.500,0,4,.000,3,4,.750,0,2,2,4,1,0,2,2,11,-14
parkesm01,30:04,3,8,.375,0,2,.000,1,4,.250,0,0,0,2,1,0,1,2,7,-17
brownkw01,29:59,4,8,.500,0,0,,1,1,1.000,2,7,9,3,0,1,1,3,9,-15
farmajo01,19:30,3,5,.600,0,1,.000,0,1,.000,0,3,3,3,2,0,1,4,6,-3
evansma01,18:01,2,5,.400,0,1,.000,1,2,.500,1,2,3,1,2,0,1,1,5,-1
turiaro01,9:07,2,4,.500,0,0,,1,1,1.000,0,0,0,1,1,2,0,1,5,+3
vujacsa01,7:24,0,0,,0,0,,0,0,,0,2,2,2,0,0,1,1,0,-3
bynuman01,7:14,0,1,.000,0,0,,0,0,,0,2,2,0,0,3,1,0,0,0
radmavl01,6:16,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,1,0,2,+1
Team Totals,240,36,73,.493,3,19,.158,14,23,.609,5,26,31,24,9,6,17,19,89,
