Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamisan01,33:59,3,10,.300,0,2,.000,3,4,.750,0,3,3,2,1,1,2,4,9,-15
butleca01,30:11,8,15,.533,0,1,.000,5,6,.833,2,8,10,1,0,0,6,2,21,-14
stevede01,24:50,3,5,.600,0,0,,6,8,.750,2,1,3,3,1,0,2,2,12,-9
arenagi01,21:41,3,11,.273,2,5,.400,2,4,.500,0,0,0,3,0,0,2,3,10,-28
thomaet01,14:42,0,2,.000,0,0,,0,0,,1,5,6,0,0,1,0,2,0,-11
daniean01,24:10,2,4,.500,1,1,1.000,6,8,.750,0,1,1,3,0,0,0,1,11,-12
langja01,19:42,2,4,.500,0,0,,3,4,.750,1,3,4,2,0,3,1,2,7,+10
taylodo01,17:13,4,8,.500,0,0,,0,0,,0,0,0,1,1,0,0,2,8,+11
hayesja01,15:10,1,2,.500,0,1,.000,1,2,.500,1,2,3,1,0,1,0,0,3,-17
haywobr01,13:36,3,4,.750,0,0,,0,1,.000,2,2,4,0,1,1,0,1,6,-17
masonro01,12:36,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,0,1,2,+11
blatcan01,12:10,1,5,.200,0,1,.000,3,4,.750,0,1,1,1,0,1,1,5,5,+1
Team Totals,240,31,73,.425,3,12,.250,29,41,.707,9,27,36,18,4,8,14,25,94,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,33:04,7,11,.636,0,0,,4,5,.800,2,7,9,1,0,1,1,1,18,+16
hinriki01,31:40,4,11,.364,0,5,.000,2,2,1.000,0,2,2,9,3,0,0,3,10,+12
nocioan01,30:12,9,15,.600,4,7,.571,2,2,1.000,0,1,1,3,0,0,1,5,24,+20
wallabe01,29:00,4,6,.667,0,0,,2,6,.333,2,7,9,0,2,2,1,2,10,+15
duhonch01,19:25,0,1,.000,0,1,.000,0,0,,0,2,2,8,1,0,1,4,0,+13
gordobe01,29:00,10,21,.476,5,9,.556,3,4,.750,1,2,3,2,0,0,2,1,28,+16
thomaty01,26:56,4,6,.667,0,0,,1,2,.500,5,5,10,2,0,1,2,4,9,+9
sweetmi01,19:00,2,5,.400,0,0,,3,5,.600,3,1,4,2,0,0,1,5,7,+3
sefolth01,18:10,1,4,.250,0,0,,2,3,.667,1,7,8,1,0,1,0,3,4,-9
khryavi01,3:33,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,0,0,2,-5
Team Totals,240,41,81,.506,9,23,.391,21,31,.677,14,35,49,28,7,5,9,28,112,
