San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,30:50,4,9,.444,0,0,,1,2,.500,2,10,12,3,0,2,5,4,9,+20
vaughja01,28:48,4,9,.444,0,0,,2,2,1.000,0,4,4,6,0,0,3,0,10,+23
elsonfr01,25:09,1,4,.250,0,0,,1,2,.500,0,3,3,1,1,1,1,4,3,+8
bowenbr01,23:14,2,6,.333,1,3,.333,1,1,1.000,0,1,1,2,1,0,1,2,6,+14
barrybr01,23:03,4,8,.500,1,4,.250,2,2,1.000,1,2,3,3,1,0,0,0,11,+1
ginobma01,25:51,4,8,.500,1,2,.500,7,8,.875,2,6,8,4,0,0,3,1,16,+17
finlemi01,23:03,3,8,.375,1,4,.250,3,4,.750,0,2,2,0,0,0,0,1,10,-6
udrihbe01,22:14,5,7,.714,2,3,.667,2,2,1.000,0,2,2,3,1,0,4,0,14,-9
obertfa01,20:36,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,1,3,2,+6
horryro01,12:57,0,1,.000,0,1,.000,0,0,,0,2,2,1,1,0,1,1,0,-4
bonnema01,3:02,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4,0
elyme01,1:14,0,0,,0,0,,3,4,.750,1,0,1,0,0,0,0,0,3,0
Team Totals,240,30,63,.476,6,17,.353,22,27,.815,7,36,43,24,5,3,19,17,88,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
moblecu01,42:10,4,8,.500,0,1,.000,1,2,.500,0,2,2,3,2,1,1,2,9,-11
maggeco01,38:49,7,17,.412,0,1,.000,5,6,.833,2,3,5,4,2,0,3,5,19,-12
brandel01,35:36,6,15,.400,0,0,,3,4,.750,3,5,8,4,1,1,2,2,15,-20
kamanch01,28:24,2,10,.200,0,0,,2,3,.667,1,6,7,0,0,3,2,2,6,-12
ewingda01,26:17,1,4,.250,0,0,,0,0,,1,2,3,3,2,0,2,3,2,-12
thomati01,30:46,5,16,.313,0,5,.000,0,0,,2,2,4,3,1,0,1,3,10,+4
hartja01,25:07,3,7,.429,1,2,.500,2,2,1.000,1,3,4,1,1,0,0,4,9,-4
rossqu01,11:37,2,3,.667,0,0,,0,0,,1,0,1,1,3,0,2,3,4,-3
davispa01,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,30,80,.375,1,9,.111,13,17,.765,11,23,34,19,12,5,13,24,74,
