Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,39:31,10,25,.400,1,2,.500,6,8,.750,1,8,9,3,1,2,1,1,27,+23
hughela01,39:11,5,14,.357,1,2,.500,6,7,.857,0,4,4,4,4,0,5,2,17,+13
ilgauzy01,35:08,8,13,.615,0,0,,0,1,.000,4,6,10,0,2,2,2,3,16,+18
snower01,33:31,0,1,.000,0,0,,2,2,1.000,0,2,2,3,2,0,2,2,2,+11
goodedr01,30:52,5,8,.625,0,0,,2,4,.500,1,6,7,2,2,3,3,3,12,+9
jonesda01,20:03,2,4,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,5,-7
marshdo01,15:57,2,7,.286,0,1,.000,0,0,,4,5,9,0,1,1,2,1,4,+5
varejan01,15:11,1,3,.333,0,0,,2,2,1.000,2,1,3,0,1,0,1,3,4,-4
gibsoda01,10:36,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,2,1,2,-3
Team Totals,240,34,78,.436,3,6,.500,18,24,.750,12,33,45,13,13,8,19,16,89,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,47:07,4,17,.235,0,5,.000,2,2,1.000,1,2,3,5,0,0,5,1,10,-15
claxtsp01,38:37,4,13,.308,2,3,.667,1,2,.500,0,1,1,7,8,0,2,5,11,-12
pachuza01,36:40,9,14,.643,0,0,,4,7,.571,4,3,7,2,3,0,8,3,22,-3
willish02,29:29,2,7,.286,0,0,,2,2,1.000,0,12,12,1,2,0,1,3,6,-16
willima02,20:05,2,5,.400,1,4,.250,0,0,,2,2,4,1,0,0,4,5,5,-9
childjo01,35:11,6,13,.462,0,2,.000,0,0,,2,3,5,0,2,2,1,3,12,-4
wrighlo02,17:13,3,5,.600,0,0,,2,2,1.000,3,3,6,0,1,2,0,1,8,-2
stoudsa01,13:50,1,5,.200,0,3,.000,0,0,,0,1,1,0,0,0,1,0,2,-3
bozemce01,1:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,31,79,.392,3,17,.176,11,15,.733,12,27,39,16,16,4,22,21,76,
