Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
alstora01,43:42,7,13,.538,4,8,.500,5,8,.625,0,7,7,2,2,0,2,2,23,+15
battish01,38:11,1,3,.333,1,2,.500,0,0,,0,4,4,3,0,2,3,2,3,-1
mcgratr01,37:54,10,25,.400,2,6,.333,10,14,.714,0,8,8,7,3,0,1,2,32,+5
mingya01,36:59,8,18,.444,0,0,,11,13,.846,2,10,12,3,1,1,3,4,27,+13
hayesch01,31:11,3,3,1.000,0,0,,1,2,.500,2,3,5,0,1,0,1,4,7,+8
headlu01,27:28,2,5,.400,2,5,.400,1,2,.500,0,3,3,1,1,0,0,2,7,-6
howarju01,17:23,0,4,.000,0,0,,0,0,,2,1,3,1,0,0,1,4,0,-12
mutomdi01,7:11,0,0,,0,0,,0,2,.000,2,1,3,0,0,1,0,2,0,-4
lucasjo02,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,31,71,.437,9,21,.429,28,41,.683,8,37,45,17,8,4,11,22,99,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roybr01,38:55,9,18,.500,1,3,.333,1,1,1.000,0,5,5,6,1,0,2,5,20,-1
magloja01,32:54,3,6,.500,0,0,,7,8,.875,1,9,10,0,0,0,1,4,13,-12
webstma02,29:49,2,6,.333,0,1,.000,0,0,,1,4,5,0,1,1,2,1,4,-21
jackja01,22:43,1,8,.125,1,2,.500,2,2,1.000,0,3,3,4,1,0,0,2,5,-15
lafrera01,17:51,3,8,.375,0,0,,2,3,.667,3,2,5,1,0,0,1,5,8,-13
outlatr01,30:09,7,14,.500,1,1,1.000,1,2,.500,1,6,7,1,1,0,3,2,16,+9
jonesfr01,28:17,8,13,.615,2,3,.667,0,1,.000,1,1,2,4,0,1,0,1,18,+11
dickada01,15:39,1,6,.167,0,3,.000,3,4,.750,0,3,3,2,1,0,0,1,5,+19
schenlu01,15:06,3,4,.750,0,0,,0,1,.000,0,1,1,0,0,0,0,6,6,+8
rodrise01,8:37,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0,-5
Team Totals,240,37,84,.440,5,14,.357,16,22,.727,7,35,42,20,5,2,10,27,95,
