Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
feltora01,41:36,2,11,.182,1,4,.250,5,8,.625,0,4,4,10,2,1,3,1,10,-13
wallage01,39:14,1,10,.100,0,6,.000,4,4,1.000,0,6,6,4,4,0,4,1,6,-12
morriad01,37:49,5,15,.333,0,3,.000,0,1,.000,0,4,4,3,0,0,2,3,10,-6
okafoem01,31:53,13,15,.867,0,0,,0,1,.000,3,6,9,1,2,0,0,4,26,-9
mayse01,24:23,5,10,.500,0,0,,2,2,1.000,0,5,5,1,1,0,1,2,12,-6
robinbe01,20:23,2,6,.333,0,0,,7,8,.875,2,1,3,0,0,0,3,2,11,-11
carroma01,14:01,2,6,.333,0,2,.000,2,2,1.000,1,0,1,0,0,0,0,3,6,-11
brezepr01,10:12,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,2,-7
anderal01,7:42,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,0,0,+5
voskuja01,6:58,0,0,,0,0,,0,0,,2,2,4,0,0,1,0,0,0,-3
elyme01,5:49,0,2,.000,0,0,,0,0,,2,3,5,0,0,0,0,1,0,+3
Team Totals,240,31,78,.397,1,17,.059,20,26,.769,11,32,43,19,9,2,16,18,83,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howardw01,29:42,7,12,.583,0,0,,10,13,.769,6,15,21,2,1,0,1,2,24,+6
hillgr01,28:57,5,11,.455,0,1,.000,5,7,.714,1,2,3,3,1,0,1,1,15,+12
nelsoja01,25:15,3,7,.429,1,1,1.000,2,2,1.000,1,2,3,4,1,1,3,2,9,+4
battito01,21:27,1,3,.333,0,0,,0,0,,0,2,2,1,0,1,0,3,2,+3
turkohe01,21:26,3,9,.333,1,2,.500,1,1,1.000,1,0,1,2,1,0,2,2,8,+3
arizatr01,28:34,2,4,.500,0,0,,1,1,1.000,1,5,6,1,1,0,2,3,5,+11
doolike01,24:54,4,8,.500,1,1,1.000,0,0,,0,2,2,1,0,1,0,0,9,+8
milicda01,24:25,7,12,.583,0,0,,0,2,.000,4,4,8,3,2,4,2,4,14,+11
arroyca01,22:45,3,7,.429,1,2,.500,1,1,1.000,0,0,0,2,0,0,3,4,8,+10
garripa01,6:26,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,3,+6
boganke01,6:09,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-4
Team Totals,240,36,78,.462,5,10,.500,20,27,.741,14,33,47,21,7,7,15,21,97,
