Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gallida01,37:12,3,8,.375,1,3,.333,0,2,.000,0,3,3,1,2,0,2,4,7,-12
lawsoty01,36:41,7,13,.538,1,2,.500,5,5,1.000,1,3,4,3,2,1,2,2,20,-4
hilarne01,35:39,2,8,.250,0,0,,12,18,.667,2,7,9,1,1,0,1,4,16,-6
chandwi01,29:38,0,6,.000,0,2,.000,4,4,1.000,0,4,4,1,1,0,2,2,4,-1
martike01,22:23,2,6,.333,0,0,,3,4,.750,1,5,6,0,0,0,1,1,7,-14
feltora01,35:59,5,11,.455,2,4,.500,4,4,1.000,0,0,0,2,0,0,0,4,16,-20
harrial01,25:17,6,9,.667,3,4,.750,0,0,,1,3,4,2,0,0,1,2,15,-1
smithjr01,6:42,1,6,.167,0,1,.000,0,0,,0,0,0,2,1,0,2,1,2,-17
anderch01,6:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-14
koufoko01,2:10,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2
forbega01,2:10,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
Team Totals,240,27,69,.391,7,16,.438,28,37,.757,5,26,31,12,7,1,11,21,89,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duranke01,39:30,7,15,.467,3,7,.429,6,7,.857,2,3,5,5,1,0,1,2,23,+20
westbru01,32:58,7,18,.389,3,6,.500,4,4,1.000,1,3,4,7,1,1,7,3,21,+21
perkike01,25:39,2,6,.333,0,0,,3,5,.600,6,5,11,0,0,0,1,6,7,+3
ibakase01,23:05,5,8,.625,0,0,,2,2,1.000,3,9,12,0,0,2,2,4,12,+9
sefolth01,22:17,3,7,.429,0,3,.000,0,0,,1,2,3,0,3,0,2,2,6,+11
hardeja01,28:12,5,9,.556,2,5,.400,6,6,1.000,1,4,5,1,0,0,1,4,18,+4
collini01,25:22,4,5,.800,0,0,,2,2,1.000,3,5,8,1,0,0,0,1,10,+16
cookda02,16:38,2,7,.286,2,7,.286,0,0,,0,5,5,0,0,0,1,1,6,+5
maynoer01,15:02,1,6,.167,0,2,.000,1,2,.500,0,1,1,5,1,0,0,0,3,-4
mohamna01,11:16,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0,0
Team Totals,240,36,82,.439,10,30,.333,24,28,.857,17,37,54,19,6,3,15,26,106,
