Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marbust01,43:00,6,15,.400,0,4,.000,2,6,.333,0,5,5,9,1,1,3,5,14,-8
mariosh01,36:00,12,18,.667,1,2,.500,3,3,1.000,2,6,8,1,1,2,1,4,28,-2
johnsjo02,36:00,7,13,.538,0,1,.000,0,0,,2,3,5,6,1,1,0,2,14,-4
tsakaja01,36:00,3,11,.273,0,0,,1,2,.500,2,4,6,0,0,1,2,6,7,-12
outlabo01,20:00,2,4,.500,0,0,,1,2,.500,0,1,1,3,2,2,2,0,5,-8
majerda01,26:00,3,9,.333,3,8,.375,0,0,,0,3,3,3,1,0,4,2,9,0
hardaan01,24:00,5,6,.833,0,0,,0,0,,1,0,1,5,2,0,3,2,10,-4
fordal02,14:00,2,6,.333,0,0,,5,6,.833,3,4,7,2,0,0,1,3,9,+10
palacmi01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+3
Team Totals,240,40,83,.482,4,15,.267,12,19,.632,10,26,36,29,8,7,16,25,96,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
persowe01,40:00,5,16,.313,1,6,.167,2,2,1.000,1,5,6,4,3,0,1,1,13,+11
murrala01,34:00,6,13,.462,1,2,.500,1,1,1.000,2,2,4,0,3,0,3,1,14,+1
millean02,31:00,6,12,.500,0,0,,4,5,.800,2,4,6,12,0,1,0,4,16,+5
hillty01,29:00,3,7,.429,0,0,,5,8,.625,6,9,15,3,0,5,1,2,11,+13
ilgauzy01,27:00,4,8,.500,0,0,,5,6,.833,0,4,4,4,1,1,0,3,13,-5
davisri01,36:00,12,22,.545,1,1,1.000,3,6,.500,3,6,9,3,0,2,5,1,28,-1
langdtr01,12:00,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,2,2,2,+6
doleami01,12:00,0,1,.000,0,0,,2,2,1.000,0,0,0,1,1,0,0,0,2,+6
jonesju01,8:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,2,0,0,-6
mihmch01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-5
skinnbr01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0
Team Totals,240,38,82,.463,3,9,.333,22,30,.733,14,31,45,29,9,9,15,15,101,
