Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millere01,38:00,6,14,.429,0,6,.000,4,4,1.000,1,2,3,2,1,1,2,0,16,+7
onealje01,37:00,9,16,.563,0,0,,2,4,.500,4,9,13,3,0,5,3,4,20,-1
tinslja01,35:00,5,16,.313,0,1,.000,1,1,1.000,2,3,5,9,2,0,4,3,11,+12
roseja01,30:00,1,12,.083,0,2,.000,2,2,1.000,0,6,6,4,2,0,2,2,4,+9
fosteje01,28:00,3,4,.750,0,0,,2,2,1.000,4,5,9,1,1,0,1,4,8,+9
harrial01,26:00,9,15,.600,0,0,,5,6,.833,4,3,7,1,0,0,3,4,23,+2
croshau01,17:00,2,6,.333,1,1,1.000,0,0,,1,4,5,0,1,0,0,1,5,+9
besttr01,15:00,0,3,.000,0,0,,0,0,,1,1,2,2,1,0,0,0,0,-7
bendejo01,14:00,1,1,1.000,0,0,,0,2,.000,0,1,1,1,0,0,1,2,2,-5
Team Totals,240,36,87,.414,1,10,.100,16,21,.762,17,34,51,23,8,6,16,20,89,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millemi01,41:00,3,15,.200,1,6,.167,2,2,1.000,1,2,3,3,0,3,2,4,9,-8
mcgratr01,36:00,11,19,.579,1,4,.250,8,9,.889,0,4,4,1,1,0,4,3,31,+2
armstda01,35:00,2,7,.286,1,3,.333,1,1,1.000,0,2,2,5,1,0,1,2,6,-7
grantho01,33:00,2,2,1.000,0,0,,0,0,,1,9,10,0,1,0,1,2,4,0
declean01,10:00,0,6,.000,0,0,,0,0,,3,1,4,0,0,1,0,2,0,-8
garripa01,29:00,4,10,.400,2,7,.286,0,0,,0,3,3,0,1,0,2,4,10,-1
willimo01,25:00,3,6,.500,0,0,,2,2,1.000,1,3,4,3,1,0,1,1,8,-8
ewingpa01,16:00,3,8,.375,0,0,,2,4,.500,1,3,4,2,0,1,3,2,8,-5
hudsotr01,13:00,2,4,.500,0,0,,2,2,1.000,0,1,1,4,0,0,2,2,6,-2
buechju01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sasseje01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,30,77,.390,5,20,.250,17,20,.850,7,28,35,18,5,5,16,22,82,
