Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
atkinch01,42:00,9,14,.643,3,5,.600,3,4,.750,1,0,1,9,2,0,0,3,24,+3
robincl02,37:00,2,6,.333,2,3,.667,1,2,.500,0,4,4,2,1,0,2,3,7,0
stackje01,35:00,8,20,.400,3,6,.500,12,14,.857,2,2,4,4,1,0,4,4,31,+12
wallabe01,33:00,3,4,.750,0,0,,2,2,1.000,2,11,13,0,0,5,0,5,8,+5
currymi01,18:00,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,1,3,4,-8
willico02,22:00,8,10,.800,0,0,,3,4,.750,0,3,3,1,0,0,3,1,19,+7
barryjo01,21:00,0,2,.000,0,0,,2,3,.667,0,2,2,5,2,0,1,1,2,+1
rebraze01,20:00,6,8,.750,0,0,,0,0,,0,3,3,1,0,2,0,2,12,+1
jonesda01,6:00,1,4,.250,1,3,.333,0,2,.000,0,1,1,1,0,0,0,1,3,+2
mooremi01,6:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0,+2
Team Totals,240,39,71,.549,9,17,.529,23,31,.742,5,29,34,23,6,7,13,25,110,
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,42:00,9,23,.391,2,8,.250,3,5,.600,1,2,3,14,3,1,1,4,23,+5
wesleda01,39:00,6,16,.375,1,2,.500,2,2,1.000,0,1,1,3,2,0,1,4,15,-15
campbel01,29:00,5,11,.455,0,0,,7,8,.875,3,3,6,3,1,0,2,3,17,-4
nailole01,28:00,8,16,.500,0,0,,1,1,1.000,2,4,6,0,0,0,0,4,17,-6
brownpj01,28:00,3,4,.750,0,0,,1,1,1.000,1,3,4,1,0,1,5,5,7,-5
bullama01,20:00,1,5,.200,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,1,4,-7
traylro01,17:00,3,5,.600,0,0,,4,4,1.000,3,2,5,0,0,1,0,1,10,+7
magloja01,16:00,3,5,.600,0,0,,0,0,,2,5,7,0,0,0,1,5,6,+2
drewbr01,15:00,2,4,.500,2,4,.500,0,0,,0,2,2,1,0,0,1,2,6,+2
augmost01,6:00,0,1,.000,0,0,,0,0,,1,3,4,0,1,0,0,0,0,-4
Team Totals,240,40,90,.444,5,16,.313,20,23,.870,13,25,38,22,7,3,11,29,105,
