Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jonesed02,48:00,7,15,.467,5,8,.625,8,10,.800,1,12,13,5,0,4,1,3,27,-4
houseed01,44:00,7,14,.500,3,5,.600,0,0,,0,1,1,2,1,0,2,1,17,-3
cartean01,40:00,1,8,.125,0,0,,0,2,.000,1,1,2,14,1,0,1,6,2,-4
mournal01,35:00,6,10,.600,0,0,,2,3,.667,3,4,7,0,1,1,7,3,14,-8
ellisla01,32:00,5,9,.556,0,1,.000,0,0,,3,4,7,1,1,0,1,3,10,-12
gatlich01,24:00,6,7,.857,0,0,,5,9,.556,1,0,1,1,1,1,1,2,17,+7
stricro02,22:00,2,10,.200,0,0,,2,2,1.000,1,3,4,4,3,0,2,2,6,-1
marksse01,12:00,0,3,.000,0,0,,3,4,.750,0,2,2,0,0,0,0,3,3,+1
hamilta01,8:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,+4
Team Totals,265,34,76,.447,8,14,.571,20,30,.667,10,29,39,27,8,6,15,24,96,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
persowe01,47:00,10,16,.625,3,5,.600,2,2,1.000,4,10,14,1,0,0,1,3,25,+7
millean02,46:00,8,15,.533,1,1,1.000,4,6,.667,1,3,4,12,1,2,2,0,21,+8
murrala01,36:00,4,19,.211,2,4,.500,5,5,1.000,1,4,5,6,0,1,2,3,15,+12
mihmch01,35:00,3,8,.375,0,0,,4,4,1.000,1,4,5,0,0,1,1,6,10,+1
jonesju01,27:00,3,5,.600,0,1,.000,2,3,.667,1,5,6,2,1,0,2,4,8,+13
davisri01,32:00,3,10,.300,0,0,,6,8,.750,1,5,6,2,2,0,0,1,12,-7
skinnbr01,26:00,4,5,.800,0,0,,1,2,.500,2,3,5,0,0,1,2,5,9,-11
colesbi01,11:00,0,3,.000,0,0,,0,0,,0,1,1,2,0,0,2,2,0,-5
trepaje01,5:00,0,1,.000,0,0,,0,0,,2,0,2,1,0,0,1,1,0,+2
Team Totals,265,35,82,.427,6,11,.545,24,30,.800,13,35,48,26,4,5,13,25,100,
