Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
terryja01,39:00,6,17,.353,2,6,.333,8,10,.800,1,2,3,8,2,0,2,1,22,+1
newblir01,39:00,5,7,.714,0,0,,0,0,,2,4,6,2,2,1,0,4,10,+20
abdursh01,38:00,10,16,.625,0,0,,5,6,.833,2,8,10,4,3,1,6,4,25,+12
mohamna01,36:00,5,12,.417,0,0,,5,6,.833,1,5,6,1,1,0,2,4,15,+4
johnsde03,20:00,1,4,.250,0,2,.000,4,4,1.000,2,0,2,0,0,1,0,2,6,-3
kukocto01,30:00,2,8,.250,0,3,.000,2,2,1.000,1,6,7,8,2,1,5,0,6,+2
vaughja01,16:00,3,4,.750,1,1,1.000,3,4,.750,0,2,2,3,1,0,1,0,10,+1
hendeal01,12:00,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,4,+2
mottoha01,10:00,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,4,-9
Team Totals,240,36,74,.486,3,12,.250,27,32,.844,9,29,38,26,11,4,17,17,102,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roseja01,44:00,10,13,.769,2,2,1.000,4,4,1.000,0,3,3,6,2,2,3,1,26,-2
hassetr01,34:00,4,9,.444,1,3,.333,4,4,1.000,3,3,6,4,4,2,3,3,13,-5
chandty01,32:00,3,8,.375,0,0,,4,5,.800,3,7,10,2,0,3,5,3,10,-5
curryed01,27:00,6,8,.750,0,0,,1,2,.500,1,6,7,0,0,1,3,1,13,-2
besttr01,18:00,2,7,.286,0,2,.000,1,2,.500,0,0,0,5,2,0,3,6,5,+1
fizerma01,25:00,2,8,.250,0,0,,4,4,1.000,1,4,5,1,1,0,1,2,8,-1
hoibefr01,21:00,3,6,.500,2,4,.500,2,2,1.000,1,3,4,2,2,0,0,1,10,-4
crawfja01,19:00,3,9,.333,0,2,.000,0,0,,0,0,0,4,1,1,1,1,6,-1
bagarda01,11:00,1,5,.200,0,0,,0,0,,1,0,1,1,0,0,0,4,2,-7
guytoaj01,9:00,1,5,.200,1,5,.200,0,0,,0,0,0,1,0,0,0,1,3,-4
Team Totals,240,35,78,.449,6,18,.333,20,23,.870,10,26,36,26,12,9,19,23,96,
