Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willija02,45:00,7,17,.412,3,7,.429,0,1,.000,0,2,2,9,3,0,2,0,17,-16
wrighlo02,44:00,9,15,.600,0,0,,4,5,.800,5,6,11,0,0,2,1,4,22,-10
gasolpa01,42:00,10,21,.476,0,1,.000,4,6,.667,2,4,6,2,2,3,4,6,24,-4
battish01,42:00,2,10,.200,0,5,.000,0,0,,3,1,4,5,1,2,1,4,4,-12
solomwi01,12:00,1,5,.200,1,4,.250,0,0,,0,2,2,0,0,0,0,3,3,-3
knighbr01,33:00,6,12,.500,0,0,,4,6,.667,0,7,7,6,2,0,3,5,16,-4
longgr01,15:00,0,1,.000,0,0,,2,2,1.000,1,2,3,3,0,0,0,1,2,-16
masseto01,4:00,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,0,1,2,-9
austiis01,3:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,-6
Team Totals,240,36,83,.434,4,18,.222,16,22,.727,12,24,36,26,8,7,11,25,92,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcinnje01,39:00,10,14,.714,0,0,,1,2,.500,1,2,3,12,0,0,2,1,21,+14
brandel01,34:00,6,15,.400,0,0,,9,9,1.000,3,8,11,1,0,0,2,2,21,+13
piatker01,31:00,4,8,.500,1,3,.333,2,2,1.000,2,3,5,3,0,0,1,1,11,+14
olowomi01,18:00,1,2,.500,0,0,,0,0,,2,3,5,1,0,5,2,5,2,+4
maggeco01,13:00,1,6,.167,0,1,.000,0,0,,0,4,4,0,0,0,4,4,2,+10
richaqu01,35:00,8,14,.571,2,6,.333,3,3,1.000,4,8,12,2,2,1,2,2,21,+6
milesda01,24:00,5,8,.625,0,0,,3,5,.600,3,2,5,2,1,0,0,5,13,+9
rooksse01,20:00,3,8,.375,0,0,,3,3,1.000,4,2,6,0,1,1,1,2,9,+6
boykiea01,15:00,2,6,.333,0,0,,4,4,1.000,0,1,1,1,0,0,0,0,8,+8
doolike01,11:00,0,6,.000,0,3,.000,0,0,,0,0,0,0,1,0,2,1,0,-4
Team Totals,240,40,87,.460,3,13,.231,25,28,.893,19,33,52,22,5,7,16,23,108,
