San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,40:00,10,16,.625,0,0,,9,11,.818,4,11,15,5,1,5,2,3,29,+14
robinda01,38:00,2,7,.286,0,0,,1,2,.500,2,5,7,2,0,3,2,2,5,+9
smithst01,36:00,13,19,.684,8,8,1.000,2,2,1.000,0,2,2,1,1,0,2,3,36,+12
bowenbr01,31:00,2,9,.222,0,3,.000,1,2,.500,1,5,6,1,0,0,2,1,5,+5
daniean01,22:00,0,3,.000,0,2,.000,2,2,1.000,0,4,4,5,0,0,1,0,2,+1
parketo01,26:00,5,12,.417,3,6,.500,2,4,.500,1,1,2,6,1,0,1,0,15,+15
portete01,15:00,3,7,.429,2,5,.400,0,0,,0,1,1,2,0,0,0,3,8,+9
ferryda01,14:00,1,1,1.000,1,1,1.000,0,0,,0,3,3,0,0,0,0,3,3,+6
rosema01,12:00,0,4,.000,0,0,,3,4,.750,3,3,6,0,1,0,0,2,3,+7
mccasam01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,1,0,-1
jacksst02,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
parksch02,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,36,79,.456,14,25,.560,20,27,.741,11,36,47,22,4,10,10,18,106,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stoudda01,43:00,4,13,.308,0,5,.000,0,0,,0,2,2,8,0,0,2,1,8,-16
wallara01,40:00,8,21,.381,2,8,.250,3,4,.750,3,6,9,0,1,0,2,4,21,-4
pippesc01,37:00,3,12,.250,0,2,.000,1,1,1.000,0,3,3,4,0,0,1,3,7,-13
wellsbo01,36:00,11,17,.647,3,4,.750,5,7,.714,1,4,5,2,0,0,0,3,30,-10
davisda01,29:00,2,5,.400,0,0,,1,2,.500,2,4,6,1,0,2,1,4,5,-7
kerrst01,21:00,3,5,.600,1,1,1.000,5,5,1.000,0,2,2,0,0,0,0,2,12,-6
kempsh01,19:00,2,5,.400,0,0,,2,2,1.000,1,6,7,0,0,1,4,4,6,-13
barkler01,7:00,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
boumtru01,6:00,0,2,.000,0,0,,1,2,.500,0,3,3,0,0,0,0,0,1,-2
randoza01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6
Team Totals,240,33,82,.402,6,20,.300,18,23,.783,7,30,37,16,1,3,10,23,90,
