Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
perryel01,41:00,3,8,.375,0,2,.000,4,6,.667,0,3,3,3,0,0,3,0,10
bakervi01,39:00,8,18,.444,0,0,,7,15,.467,7,7,14,2,1,0,1,5,23
newmajo01,36:00,9,18,.500,1,1,1.000,7,9,.778,0,2,2,1,1,0,1,5,26
allenra02,34:00,2,10,.200,1,3,.333,4,4,1.000,3,0,3,2,0,0,2,4,9
langan01,8:00,0,5,.000,0,0,,0,0,,3,0,3,2,0,0,0,0,0
woodda01,24:00,2,3,.667,1,1,1.000,3,3,1.000,0,2,2,2,2,0,0,2,8
brownch01,19:00,2,4,.500,0,1,.000,2,2,1.000,1,2,3,1,1,0,0,0,6
gilliar01,18:00,1,5,.200,0,0,,0,0,,1,3,4,0,0,0,2,1,2
wolfjo01,12:00,3,4,.750,0,0,,0,0,,2,1,3,0,0,0,0,3,6
respesh01,9:00,0,1,.000,0,0,,0,0,,1,1,2,2,0,0,1,2,0
Team Totals,240,30,76,.395,3,8,.375,27,39,.692,18,21,39,15,5,0,10,22,90
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lenarvo01,40:00,13,20,.650,6,11,.545,6,7,.857,2,2,4,4,0,0,2,5,38
hardati01,38:00,9,17,.529,1,8,.125,3,3,1.000,0,2,2,9,1,0,3,3,22
austiis01,32:00,5,7,.714,0,0,,4,4,1.000,1,11,12,3,0,1,3,5,14
brownpj01,29:00,0,7,.000,0,0,,3,4,.750,2,4,6,3,2,1,2,5,3
askinke01,27:00,3,6,.500,2,3,.667,4,4,1.000,0,2,2,3,1,0,1,2,12
pincked01,26:00,4,6,.667,0,0,,3,3,1.000,3,5,8,2,0,3,4,3,11
danilsa01,24:00,1,4,.250,0,2,.000,0,0,,0,0,0,0,1,0,1,5,2
crottjo01,14:00,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
stricma01,8:00,0,3,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0
muursma01,2:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,35,72,.486,9,24,.375,23,25,.920,11,27,38,25,5,5,16,28,102
