Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
grantho01,41:00,5,12,.417,0,0,,0,0,,4,8,12,3,4,0,1,0,10
anderni01,35:00,7,18,.389,4,13,.308,0,0,,0,1,1,4,1,0,2,5,18
seikaro01,34:00,4,12,.333,0,0,,4,4,1.000,8,5,13,2,1,0,5,4,12
shawbr01,29:00,4,11,.364,1,1,1.000,0,0,,1,3,4,9,2,0,3,2,9
stronde01,20:00,3,8,.375,0,0,,0,0,,1,4,5,0,0,0,2,2,6
wilkige01,29:00,8,17,.471,0,3,.000,2,2,1.000,1,1,2,1,0,1,0,3,18
armstda01,27:00,4,14,.286,3,10,.300,1,1,1.000,0,1,1,4,2,0,3,1,12
vaughda02,16:00,2,3,.667,0,0,,2,2,1.000,3,4,7,1,1,1,0,1,6
mccasam01,9:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0
Team Totals,240,37,96,.385,8,27,.296,9,9,1.000,18,28,46,25,11,2,16,19,91
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stackje01,44:00,6,20,.300,0,5,.000,4,6,.667,2,2,4,1,1,3,5,2,16
colemde01,37:00,8,14,.571,2,3,.667,1,2,.500,2,7,9,5,0,0,2,0,19
weathcl01,34:00,6,11,.545,0,0,,3,4,.750,3,5,8,1,1,1,1,2,15
iversal01,31:00,6,15,.400,2,5,.400,0,0,,4,3,7,10,5,0,7,2,14
willisc01,24:00,4,10,.400,0,0,,0,0,,4,5,9,0,3,2,0,2,8
macledo01,17:00,3,4,.750,0,0,,4,6,.667,0,3,3,1,1,1,1,0,10
overtdo01,17:00,3,4,.750,1,1,1.000,2,2,1.000,0,1,1,4,0,0,0,0,9
cagemi01,16:00,0,0,,0,0,,1,2,.500,0,5,5,2,0,0,0,2,1
davisma02,8:00,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,1,0,0,4
bradtma01,8:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
waltere01,4:00,1,1,1.000,1,1,1.000,1,1,1.000,0,0,0,1,0,0,0,0,4
Team Totals,240,38,80,.475,6,15,.400,18,25,.720,15,32,47,25,11,8,16,12,100
