Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
iversal01,44:00,10,19,.526,5,9,.556,10,17,.588,3,4,7,6,2,0,5,2,35
colemde01,40:00,5,15,.333,1,3,.333,5,8,.625,2,2,4,3,1,1,5,1,16
weathcl01,38:00,0,4,.000,0,0,,1,2,.500,2,4,6,0,0,0,1,4,1
stackje01,36:00,8,14,.571,5,5,1.000,7,12,.583,0,4,4,5,2,0,2,3,28
willisc01,36:00,7,9,.778,0,0,,1,2,.500,5,7,12,1,0,0,1,3,15
davisma02,18:00,2,7,.286,0,1,.000,0,2,.000,1,2,3,3,2,0,1,4,4
harrilu01,13:00,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2
cagemi01,11:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
overtdo01,4:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0
Team Totals,240,33,71,.465,11,19,.579,24,43,.558,13,25,38,19,7,1,16,19,101
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,41:00,12,23,.522,0,0,,2,6,.333,3,12,15,2,1,2,2,4,26
johnsla02,37:00,10,17,.588,2,6,.333,6,7,.857,2,3,5,3,0,1,0,6,28
oaklech01,35:00,4,8,.500,0,0,,1,2,.500,3,4,7,3,3,0,1,4,9
houstal01,30:00,2,10,.200,1,5,.200,2,2,1.000,0,1,1,6,0,0,0,4,7
wardch01,29:00,5,7,.714,2,2,1.000,0,0,,1,2,3,6,1,1,3,6,12
starkjo01,24:00,4,8,.500,1,2,.500,0,0,,0,1,1,2,1,0,5,1,9
brooksc01,15:00,1,2,.500,0,0,,0,0,,2,2,4,0,0,0,0,6,2
willibu01,14:00,0,1,.000,0,0,,0,0,,2,3,5,0,1,0,1,1,0
wallajo01,8:00,1,5,.200,0,0,,0,0,,1,0,1,0,0,0,2,2,2
willihe01,6:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
jentch01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,39,81,.481,6,15,.400,13,19,.684,14,28,42,22,7,4,14,34,97
