Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,45:00,12,20,.600,4,5,.800,12,15,.800,0,3,3,2,0,0,1,4,40
masonan01,45:00,5,8,.625,0,0,,3,5,.600,2,9,11,3,2,1,2,2,13
divacvl01,42:00,4,7,.571,0,1,.000,2,3,.667,0,3,3,2,1,3,3,5,10
boguemu01,33:00,4,12,.333,1,4,.250,2,4,.500,0,6,6,6,1,0,4,3,11
smithto02,12:00,1,2,.500,0,1,.000,1,2,.500,0,2,2,1,1,0,0,1,3
curryde01,32:00,5,12,.417,2,2,1.000,4,4,1.000,2,3,5,0,3,0,2,2,16
delkto01,19:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,3,1,0,2,2,4
rosema01,9:00,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,2,2,2
addisra01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
Team Totals,240,33,63,.524,7,13,.538,26,35,.743,5,29,34,17,9,4,17,23,99
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
oaklech01,41:00,3,12,.250,0,0,,4,6,.667,11,10,21,4,2,0,4,4,10
houstal01,38:00,8,25,.320,4,9,.444,3,3,1.000,3,3,6,2,1,0,6,4,23
johnsla02,37:00,7,17,.412,2,5,.400,0,0,,3,5,8,0,1,0,1,4,16
childch01,30:00,3,6,.500,2,3,.667,2,4,.500,1,3,4,3,0,0,4,4,10
willihe01,7:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
starkjo01,36:00,10,20,.500,4,10,.400,2,2,1.000,2,0,2,2,3,1,1,2,26
willibu01,26:00,2,7,.286,0,0,,0,0,,2,3,5,0,0,0,0,3,4
wardch01,25:00,1,5,.200,0,4,.000,0,0,,1,3,4,8,0,1,3,1,2
Team Totals,240,35,93,.376,12,31,.387,11,15,.733,23,27,50,19,7,2,19,23,93
