Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
bakervi01,45:00,8,18,.444,1,1,1.000,10,14,.714,2,7,9,3,0,3,4,2,27
allenra02,41:00,7,16,.438,3,6,.500,0,0,,2,1,3,3,0,0,3,0,17
robingl01,34:00,8,17,.471,2,2,1.000,3,5,.600,3,4,7,0,1,3,3,3,21
douglsh01,25:00,5,6,.833,1,1,1.000,2,2,1.000,1,3,4,5,1,0,2,2,13
gilliar01,25:00,1,6,.167,0,0,,0,0,,2,3,5,0,0,0,0,2,2
newmajo01,28:00,3,6,.500,1,2,.500,0,0,,1,2,3,0,2,0,1,3,7
perryel01,23:00,2,5,.400,0,3,.000,0,0,,0,1,1,6,3,0,1,3,4
wolfjo01,11:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
brownch01,5:00,1,1,1.000,0,0,,0,0,,1,0,1,0,1,0,0,1,2
woodda01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
Team Totals,240,35,75,.467,8,15,.533,15,21,.714,12,21,33,17,8,8,14,18,93
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsav01,43:00,6,10,.600,0,0,,8,8,1.000,1,3,4,14,3,0,1,1,20
delnevi01,42:00,9,17,.529,0,2,.000,0,0,,0,2,2,3,1,0,1,1,18
wilkido01,42:00,9,22,.409,0,1,.000,0,0,,3,5,8,5,1,3,4,2,18
herreca01,39:00,10,17,.588,0,0,,4,4,1.000,2,3,5,1,2,0,3,5,24
andergr01,21:00,2,2,1.000,0,0,,3,4,.750,1,6,7,0,1,2,0,4,7
perduwi01,29:00,3,3,1.000,0,0,,0,4,.000,3,5,8,0,1,3,1,4,6
feickja01,13:00,1,1,1.000,0,0,,0,0,,0,2,2,0,0,1,2,3,2
alexaco01,11:00,1,2,.500,0,0,,1,2,.500,0,1,1,3,0,0,0,0,3
Team Totals,240,41,74,.554,0,3,.000,16,22,.727,10,27,37,26,9,9,12,20,98
