Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robincl02,45:00,7,13,.538,1,5,.200,2,3,.667,0,5,5,3,3,0,1,2,17
rideris01,44:00,8,12,.667,2,5,.400,5,6,.833,1,1,2,3,2,0,6,4,23
anderke01,43:00,7,13,.538,0,4,.000,10,12,.833,2,5,7,7,1,0,4,3,24
wallara01,38:00,4,14,.286,0,1,.000,5,9,.556,1,7,8,0,0,2,1,3,13
sabonar01,28:00,5,8,.625,1,2,.500,4,8,.500,0,8,8,1,3,0,1,6,15
trentga01,21:00,1,3,.333,0,0,,0,4,.000,0,4,4,1,1,0,0,0,2
dudlech02,12:00,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,1,5,0
robinru01,5:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,1,0
augmost01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,32,65,.492,4,18,.222,26,44,.591,4,32,36,15,10,2,16,24,94
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
oaklech01,41:00,5,11,.455,0,2,.000,5,7,.714,2,8,10,3,0,0,3,5,15
johnsla02,40:00,4,9,.444,1,1,1.000,0,0,,3,2,5,2,2,0,4,2,9
ewingpa01,38:00,11,22,.500,1,1,1.000,12,16,.750,2,10,12,0,1,0,4,5,35
childch01,34:00,0,4,.000,0,1,.000,2,2,1.000,0,2,2,6,1,0,1,6,2
houstal01,28:00,3,13,.231,1,7,.143,6,7,.857,1,2,3,1,0,0,0,5,13
starkjo01,20:00,2,9,.222,1,5,.200,0,0,,1,3,4,2,0,0,4,1,5
wardch01,16:00,0,2,.000,0,1,.000,2,2,1.000,0,4,4,4,2,0,1,3,2
wallajo01,14:00,3,3,1.000,0,0,,1,3,.333,2,1,3,1,0,0,2,4,7
willihe01,9:00,0,4,.000,0,1,.000,0,0,,3,1,4,0,0,1,0,0,0
Team Totals,240,28,77,.364,4,19,.211,28,37,.757,14,33,47,19,6,1,19,31,88
