Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderni01,41:00,7,14,.500,4,6,.667,0,0,,1,4,5,6,2,0,1,1,18
scottde01,38:00,7,11,.636,3,6,.500,1,2,.500,1,4,5,1,1,0,0,1,18
hardaan01,36:00,8,20,.400,1,3,.333,2,2,1.000,0,1,1,6,5,0,2,0,19
seikaro01,31:00,1,5,.200,0,0,,2,2,1.000,1,5,6,1,0,1,4,6,4
stronde01,26:00,4,7,.571,0,0,,0,0,,1,5,6,1,2,1,4,6,8
wilkige01,27:00,8,11,.727,0,1,.000,0,2,.000,2,4,6,2,0,0,1,0,16
shawbr01,21:00,1,2,.500,1,1,1.000,3,4,.750,0,3,3,4,0,1,1,3,6
schayda01,16:00,1,3,.333,0,0,,2,2,1.000,1,3,4,0,0,1,0,4,4
armstda01,2:00,0,1,.000,0,0,,4,4,1.000,0,0,0,0,0,0,0,0,4
mccasam01,2:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,38,75,.507,9,17,.529,14,18,.778,7,29,36,21,10,4,13,21,99
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,44:00,4,12,.333,1,4,.250,0,0,,0,2,2,9,1,0,6,5,9
lenarvo01,42:00,7,12,.583,7,12,.583,0,0,,1,2,3,3,3,0,3,2,21
brownpj01,38:00,6,11,.545,0,0,,2,5,.400,4,7,11,1,0,0,1,1,14
askinke01,38:00,4,8,.500,3,6,.500,1,1,1.000,2,4,6,2,2,0,3,2,12
mournal01,35:00,4,11,.364,0,0,,6,12,.500,1,10,11,0,1,3,5,5,14
austiis01,21:00,5,8,.625,0,0,,0,0,,1,3,4,2,0,0,0,2,10
anderwi01,16:00,1,3,.333,1,1,1.000,0,0,,0,0,0,2,1,0,1,1,3
crottjo01,4:00,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,1,2,2
stricma01,2:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,33,69,.478,12,23,.522,9,18,.500,9,28,37,21,8,3,20,20,87
