Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
williho01,32:00,8,12,.667,0,0,,3,5,.600,3,6,9,1,2,1,1,1,19
johnske02,28:00,6,14,.429,0,2,.000,0,1,.000,0,2,2,9,0,0,3,3,12
finlemi01,24:00,3,6,.500,1,1,1.000,0,0,,1,3,4,3,2,0,3,1,7
persowe01,20:00,2,6,.333,2,4,.500,0,0,,1,0,1,1,0,0,1,2,6
greenac01,18:00,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,0,1,4
mannida01,34:00,7,12,.583,0,0,,5,5,1.000,6,2,8,2,1,3,3,2,19
chapmre01,29:00,3,8,.375,1,3,.333,2,2,1.000,0,3,3,2,0,0,1,0,9
cassesa01,22:00,6,10,.600,3,5,.600,6,6,1.000,0,1,1,1,1,0,6,6,21
bryanma01,19:00,1,3,.333,0,0,,2,2,1.000,0,5,5,0,0,0,3,4,4
horryro01,14:00,2,4,.500,0,1,.000,0,0,,1,2,3,0,0,0,0,1,4
Team Totals,240,40,79,.506,7,16,.438,18,21,.857,13,25,38,19,6,4,21,21,105
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
garneke01,41:00,6,16,.375,0,0,,0,0,,2,4,6,0,2,4,0,0,12
guglito01,38:00,10,22,.455,0,0,,5,5,1.000,2,9,11,6,3,2,2,2,25
westdo01,37:00,7,10,.700,0,1,.000,1,2,.500,0,2,2,3,0,0,1,3,15
marbust01,31:00,6,14,.429,5,9,.556,4,4,1.000,1,3,4,10,0,0,3,4,21
vrankst01,24:00,4,6,.667,0,0,,1,1,1.000,5,3,8,1,0,2,1,2,9
mitchsa01,24:00,5,10,.500,0,0,,3,3,1.000,4,0,4,1,3,0,3,5,13
portete01,18:00,2,6,.333,2,5,.400,1,1,1.000,0,1,1,3,1,0,1,3,7
carrch01,11:00,1,2,.500,0,0,,0,0,,1,0,1,3,0,0,1,2,2
garrede01,10:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
parksch02,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
Team Totals,240,43,88,.489,7,15,.467,15,16,.938,15,22,37,27,9,8,12,22,108
