Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,41:00,6,17,.353,0,3,.000,4,6,.667,0,4,4,4,1,0,3,1,16
hunteli01,41:00,4,12,.333,3,6,.500,2,2,1.000,1,1,2,0,1,0,3,2,13
hillgr01,39:00,6,15,.400,1,1,1.000,12,15,.800,2,6,8,4,1,0,3,3,25
thorpot01,36:00,5,9,.556,0,0,,1,2,.500,3,5,8,4,1,1,3,6,11
mahorri01,14:00,1,3,.333,0,0,,0,0,,2,0,2,0,0,1,1,1,2
millste01,23:00,3,6,.500,3,3,1.000,0,0,,0,5,5,0,0,0,0,1,9
currymi01,15:00,2,2,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,5
ratlith01,11:00,3,3,1.000,0,0,,1,2,.500,0,2,2,0,0,0,0,2,7
greenli01,9:00,1,2,.500,0,1,.000,0,0,,0,0,0,4,0,0,1,1,2
reiddo01,6:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,5,0
longgr01,5:00,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,1,1,2
Team Totals,240,32,71,.451,8,15,.533,20,27,.741,10,26,36,17,4,2,15,23,92
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,42:00,11,20,.550,0,0,,8,8,1.000,2,7,9,4,0,4,3,1,30
oaklech01,37:00,2,7,.286,0,0,,1,1,1.000,3,9,12,5,2,0,2,5,5
childch01,34:00,6,12,.500,3,7,.429,0,0,,1,1,2,8,0,0,3,3,15
johnsla02,28:00,5,12,.417,0,1,.000,5,7,.714,1,5,6,2,1,0,1,5,15
houstal01,25:00,2,7,.286,1,3,.333,0,0,,1,3,4,1,0,0,2,5,5
starkjo01,38:00,7,10,.700,3,6,.500,0,1,.000,1,2,3,6,2,0,1,3,17
wardch01,20:00,0,2,.000,0,2,.000,0,0,,0,2,2,1,1,0,1,1,0
willibu01,15:00,3,6,.500,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,8
mccarwa01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,36,76,.474,7,19,.368,16,19,.842,10,29,39,27,6,4,13,24,95
