Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
colemde01,41:00,6,15,.400,1,4,.250,6,7,.857,0,5,5,0,0,1,5,2,19
iversal01,40:00,8,18,.444,2,6,.333,3,4,.750,5,2,7,10,0,2,4,3,21
weathcl01,38:00,7,12,.583,0,0,,5,6,.833,5,4,9,1,0,0,5,0,19
stackje01,35:00,6,14,.429,2,5,.400,7,12,.583,1,2,3,3,1,1,3,4,21
willisc01,25:00,6,10,.600,0,0,,0,0,,3,7,10,3,2,0,2,5,12
cagemi01,17:00,1,3,.333,0,0,,0,0,,2,2,4,0,0,0,1,2,2
davisma02,15:00,1,3,.333,0,1,.000,1,2,.500,2,2,4,1,2,0,1,3,3
waltere01,14:00,1,3,.333,0,1,.000,3,4,.750,0,2,2,1,0,0,2,1,5
overtdo01,8:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
bradtma01,6:00,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,0,1,0
hendrma01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,36,80,.450,5,17,.294,25,35,.714,18,29,47,21,5,4,23,21,102
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonesed02,36:00,8,17,.471,1,5,.200,3,3,1.000,0,1,1,6,7,0,0,2,20
kerseje01,36:00,7,14,.500,2,4,.500,0,2,.000,2,3,5,2,3,1,2,4,16
campbel01,33:00,4,7,.571,0,0,,2,2,1.000,2,5,7,2,1,1,3,4,10
vanexni01,33:00,2,9,.222,0,3,.000,1,1,1.000,0,1,1,11,0,0,3,1,5
onealsh01,28:00,10,17,.588,0,0,,8,12,.667,3,5,8,4,1,2,1,4,28
knightr01,24:00,6,8,.750,0,0,,1,2,.500,4,6,10,1,2,1,1,4,13
scottby01,18:00,3,8,.375,1,2,.500,0,0,,0,0,0,1,1,0,0,1,7
fishede01,15:00,4,5,.800,2,2,1.000,2,2,1.000,0,0,0,3,3,0,1,2,12
bryanko01,7:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,3,0
rooksse01,6:00,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,1,0,0,4
blounco01,4:00,0,0,,0,0,,0,0,,0,1,1,1,0,1,1,0,0
Team Totals,240,45,88,.511,6,16,.375,19,26,.731,12,23,35,31,19,7,13,25,115
