Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,32:00,5,11,.455,0,0,,2,2,1.000,0,4,4,6,1,1,1,3,12
hunteli01,30:00,7,15,.467,1,2,.500,2,2,1.000,2,3,5,3,0,1,0,1,17
dumarjo01,26:00,4,6,.667,4,4,1.000,1,2,.500,2,0,2,1,2,0,3,0,13
thorpot01,26:00,3,8,.375,0,0,,0,0,,4,1,5,0,0,0,3,2,6
longgr01,18:00,2,8,.250,0,1,.000,0,0,,2,3,5,0,2,0,1,1,4
currymi01,24:00,4,7,.571,1,3,.333,0,0,,0,2,2,0,1,0,0,2,9
millste01,22:00,6,11,.545,4,8,.500,0,0,,1,5,6,2,1,0,2,1,16
greenli01,19:00,2,4,.500,0,1,.000,0,4,.000,0,0,0,3,2,0,0,1,4
ratlith01,16:00,1,2,.500,0,0,,3,4,.750,3,5,8,0,0,2,0,1,5
mahorri01,11:00,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,1,0
reiddo01,9:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,0,1,2
augmost01,7:00,2,5,.400,0,0,,3,3,1.000,0,1,1,0,0,0,0,0,7
Team Totals,240,37,82,.451,10,20,.500,11,17,.647,14,26,40,15,9,5,11,14,95
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kittlke01,42:00,4,11,.364,1,3,.333,2,4,.500,1,4,5,2,0,1,2,1,11
willija01,36:00,2,11,.182,0,0,,1,2,.500,7,10,17,1,1,0,1,3,5
gillke01,35:00,7,11,.636,0,1,.000,0,0,,0,4,4,2,2,1,5,3,14
packro01,35:00,1,5,.200,1,3,.333,0,0,,0,1,1,11,3,0,5,4,3
bradlsh01,34:00,9,16,.563,0,1,.000,4,4,1.000,0,4,4,0,0,5,4,1,22
masseto01,19:00,3,4,.750,0,0,,1,2,.500,2,1,3,0,0,0,3,3,7
reevekh01,15:00,1,4,.250,0,1,.000,0,0,,0,2,2,2,0,0,0,0,2
obanned01,12:00,2,7,.286,1,4,.250,0,0,,0,0,0,1,0,0,0,1,5
caldwad01,7:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
dareyi01,5:00,0,2,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0
Team Totals,240,29,72,.403,3,13,.231,8,12,.667,11,29,40,19,6,8,20,19,69
