Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
roberal01,39:00,7,20,.350,3,6,.500,2,2,1.000,2,5,7,3,2,0,3,3,19
brickfr01,38:00,5,7,.714,0,0,,3,3,1.000,4,6,10,5,2,0,2,4,13
malonmo01,36:00,5,10,.500,0,0,,0,2,.000,4,2,6,1,1,0,4,2,10
humphja01,20:00,6,10,.600,0,0,,0,0,,1,2,3,2,1,0,3,4,12
roberfr01,17:00,2,4,.500,0,0,,0,0,,2,1,3,4,0,0,2,3,4
grayeje01,32:00,4,11,.364,0,1,.000,0,0,,1,2,3,4,1,0,1,0,8
connele01,31:00,6,9,.667,0,0,,0,0,,1,1,2,0,3,0,1,5,12
krystla01,14:00,2,7,.286,0,0,,1,1,1.000,2,3,5,0,0,0,2,1,5
lohaubr01,12:00,3,4,.750,1,2,.500,0,0,,0,0,0,1,0,0,1,0,7
hensost01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,40,82,.488,4,9,.444,6,8,.750,17,22,39,20,10,0,19,22,90
Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellispe01,40:00,6,13,.462,0,0,,4,6,.667,5,3,8,1,0,4,2,4,16
jonesch01,39:00,0,1,.000,0,0,,2,4,.500,3,10,13,4,2,0,0,4,2
adamsmi01,35:00,9,18,.500,2,6,.333,4,4,1.000,0,3,3,4,4,0,1,0,24
eacklle01,27:00,4,12,.333,0,0,,1,2,.500,1,0,1,2,0,0,3,1,9
wingada01,22:00,3,8,.375,0,0,,2,3,.667,2,0,2,1,4,0,1,1,8
grantha01,35:00,12,14,.857,0,0,,0,0,,4,2,6,3,0,0,1,1,24
smithla02,24:00,3,7,.429,0,1,.000,0,0,,1,0,1,1,3,0,0,2,6
turnean01,13:00,2,4,.500,0,0,,0,0,,0,3,3,1,1,0,3,0,4
engliaj01,5:00,0,1,.000,0,0,,1,2,.500,0,0,0,1,0,0,0,0,1
Team Totals,240,39,78,.500,2,7,.286,14,21,.667,16,21,37,18,14,4,11,13,94
