Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
westdo01,33:00,7,13,.538,0,2,.000,0,0,,1,0,1,3,4,1,1,3,14
richapo01,33:00,6,15,.400,0,1,.000,1,1,1.000,4,2,6,5,1,0,0,2,13
breuera01,29:00,3,15,.200,0,0,,3,4,.750,3,2,5,3,0,3,0,3,9
mitchsa01,21:00,2,5,.400,0,0,,5,6,.833,2,1,3,0,0,0,0,3,9
glassge01,21:00,2,6,.333,0,0,,0,0,,0,2,2,3,0,0,0,2,4
campbto01,29:00,9,12,.750,0,0,,2,2,1.000,0,1,1,3,3,0,2,1,20
baileth01,27:00,4,10,.400,0,0,,2,3,.667,2,6,8,0,1,0,1,1,10
brooksc01,15:00,3,6,.500,0,1,.000,0,0,,0,1,1,1,1,0,3,2,6
randama01,13:00,1,4,.250,0,0,,0,0,,2,1,3,4,2,0,0,0,2
longllu01,13:00,0,1,.000,0,0,,0,2,.000,0,2,2,1,0,0,1,2,0
murphto01,6:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0
Team Totals,240,37,89,.416,0,5,.000,13,18,.722,14,19,33,23,13,4,8,20,87
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksma01,39:00,4,7,.571,0,0,,3,3,1.000,2,2,4,11,1,0,2,1,11
ewingpa01,37:00,8,16,.500,0,0,,3,6,.500,3,8,11,0,0,7,1,3,19
mcdanxa01,32:00,5,13,.385,0,0,,2,2,1.000,2,11,13,1,0,3,8,5,12
wilkige01,29:00,5,10,.500,1,2,.500,2,2,1.000,0,3,3,7,1,1,1,2,13
oaklech01,29:00,5,7,.714,0,0,,0,0,,3,5,8,2,0,0,1,4,10
vandeki01,24:00,6,9,.667,2,2,1.000,4,4,1.000,0,1,1,1,0,0,0,2,18
starkjo01,20:00,5,6,.833,2,2,1.000,4,4,1.000,0,0,0,5,2,0,3,2,16
masonan01,20:00,2,2,1.000,0,0,,0,0,,1,6,7,1,1,0,2,4,4
anthogr01,9:00,0,1,.000,0,0,,0,0,,1,0,1,2,0,1,2,0,0
donalja01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,40,72,.556,5,6,.833,18,21,.857,12,36,48,30,5,12,20,23,103
