Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
augmost01,40:00,10,18,.556,0,0,,5,6,.833,1,6,7,2,1,1,4,1,25
willike02,37:00,8,20,.400,0,0,,2,2,1.000,7,10,17,2,1,1,3,2,18
ferredu01,30:00,7,11,.636,0,0,,3,4,.750,4,3,7,1,0,0,1,3,17
wileymo01,28:00,2,5,.400,1,3,.333,0,0,,0,1,1,9,1,0,3,2,5
rasmubl01,23:00,8,11,.727,0,0,,1,2,.500,2,7,9,2,0,2,2,5,17
grahapa01,23:00,4,8,.500,0,1,.000,3,4,.750,0,6,6,4,2,1,1,1,11
koncajo01,21:00,2,5,.400,0,0,,1,2,.500,2,3,5,0,1,1,1,2,5
robinru01,20:00,3,8,.375,0,1,.000,2,2,1.000,1,2,3,3,0,1,2,0,8
volkoal01,18:00,2,5,.400,0,2,.000,0,0,,1,3,4,1,0,0,4,0,4
Team Totals,240,46,91,.505,1,7,.143,17,22,.773,18,41,59,24,6,7,21,16,110
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
roberal01,35:00,5,10,.500,1,3,.333,4,4,1.000,0,4,4,7,6,0,1,6,15
humphja01,34:00,4,15,.267,1,2,.500,1,2,.500,0,2,2,0,1,1,1,4,10
malonmo01,30:00,10,18,.556,0,0,,8,9,.889,8,5,13,3,2,1,0,0,28
roberfr01,23:00,5,8,.625,0,0,,1,2,.500,1,2,3,2,0,0,2,3,11
krystla01,19:00,3,11,.273,0,0,,1,1,1.000,0,2,2,2,1,0,0,0,7
lohaubr01,29:00,4,7,.571,4,6,.667,0,0,,0,7,7,3,3,0,2,1,12
grayeje01,20:00,5,7,.714,0,0,,1,4,.250,1,2,3,3,0,1,2,3,11
ellisda01,18:00,1,8,.125,0,3,.000,0,0,,0,1,1,1,1,0,1,0,2
schayda01,17:00,1,5,.200,0,0,,2,2,1.000,2,1,3,0,0,0,1,2,4
connele01,8:00,0,2,.000,0,0,,0,0,,1,0,1,2,1,0,0,0,0
hensost01,7:00,0,4,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0
Team Totals,240,38,95,.400,6,14,.429,18,24,.750,13,28,41,24,15,3,10,20,100
