Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,42:00,6,17,.353,0,0,,4,4,1.000,6,7,13,8,3,0,2,2,16
jordami01,39:00,15,27,.556,0,2,.000,7,7,1.000,2,7,9,13,0,1,3,1,37
grantho01,37:00,8,13,.615,0,0,,4,6,.667,3,2,5,1,3,2,0,2,20
paxsojo01,30:00,4,7,.571,0,1,.000,0,0,,1,1,2,3,0,0,1,2,8
cartwbi01,29:00,5,12,.417,0,0,,1,2,.500,5,2,7,3,1,1,0,4,11
armstbj01,20:00,3,4,.750,2,2,1.000,2,2,1.000,0,2,2,2,0,0,0,1,10
perduwi01,16:00,4,4,1.000,0,0,,0,0,,1,4,5,1,0,2,1,5,8
hansebo01,13:00,1,3,.333,0,0,,0,0,,0,0,0,2,0,0,1,1,2
levincl01,12:00,2,4,.500,0,0,,0,0,,1,0,1,0,1,0,0,0,4
hodgecr01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,48,91,.527,2,5,.400,18,21,.857,19,25,44,33,8,6,8,18,116
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,42:00,6,16,.375,2,8,.250,1,1,1.000,0,4,4,1,2,0,6,5,15
seikaro01,37:00,9,14,.643,0,0,,3,6,.500,4,14,18,0,0,2,0,4,21
longgr01,37:00,6,12,.500,1,2,.500,2,2,1.000,2,3,5,5,0,1,1,3,15
smithst01,33:00,3,9,.333,1,3,.333,0,0,,3,2,5,1,0,0,5,4,7
shawbr01,27:00,6,12,.500,0,2,.000,0,0,,1,0,1,3,0,1,1,2,12
colesbi01,25:00,3,6,.500,0,0,,4,6,.667,2,1,3,8,0,1,2,0,10
burtowi01,22:00,8,14,.571,0,0,,0,0,,0,1,1,0,2,0,1,2,16
edwarke01,11:00,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,0,0,0
kesslal01,6:00,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,4
Team Totals,240,43,86,.500,4,15,.267,10,15,.667,13,25,38,20,5,5,17,21,100
