Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
nancela01,43:00,11,16,.688,0,0,,3,4,.750,3,6,9,4,2,5,1,1,25
daughbr01,42:00,12,15,.800,0,0,,1,2,.500,2,9,11,3,2,1,2,3,25
ehlocr01,42:00,7,14,.500,1,3,.333,0,2,.000,2,3,5,5,3,0,0,2,15
pricema01,34:00,6,15,.400,0,1,.000,6,7,.857,1,2,3,13,3,0,1,1,18
bennewi01,6:00,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,0,2
williho01,42:00,3,4,.750,0,0,,1,4,.250,2,5,7,4,0,2,3,4,7
brandte01,14:00,1,7,.143,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,1,4
ferryda01,11:00,1,4,.250,0,0,,1,2,.500,0,1,1,1,1,1,0,2,3
battljo01,6:00,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,0,0,2
Team Totals,240,43,82,.524,1,5,.200,14,23,.609,11,28,39,33,11,9,8,14,101
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
perkisa01,42:00,7,11,.636,0,0,,6,8,.750,3,8,11,1,0,1,1,4,20
worthja01,42:00,7,19,.368,0,1,.000,3,3,1.000,2,3,5,2,0,1,3,3,17
scottby01,34:00,9,15,.600,2,4,.500,0,0,,1,3,4,1,2,0,2,1,20
greenac01,31:00,3,7,.429,0,1,.000,3,4,.750,4,4,8,1,1,0,0,1,9
threase01,31:00,4,10,.400,0,0,,0,0,,0,2,2,8,0,0,0,4,8
divacvl01,18:00,2,4,.500,0,0,,0,0,,2,2,4,1,1,0,4,2,4
smithto02,17:00,1,7,.143,0,1,.000,0,2,.000,1,2,3,4,0,0,1,2,2
teaglte01,15:00,4,6,.667,0,0,,0,0,,0,4,4,2,0,0,1,2,8
campbel01,10:00,0,3,.000,0,0,,2,2,1.000,1,1,2,0,0,1,0,1,2
Team Totals,240,37,82,.451,2,7,.286,14,19,.737,14,29,43,20,4,3,12,20,90
