Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpero01,41:00,9,21,.429,3,6,.500,4,6,.667,1,9,10,5,2,1,5,4,25
mannida01,41:00,9,18,.500,0,0,,3,4,.750,1,2,3,2,1,2,3,4,21
vaughlo01,35:00,5,13,.385,0,0,,1,1,1.000,2,5,7,0,1,0,1,4,11
grantga01,33:00,1,6,.167,0,1,.000,0,0,,0,3,3,10,2,1,2,2,2
polynol01,29:00,4,6,.667,0,0,,2,2,1.000,3,2,5,1,0,2,1,0,10
edwarja01,23:00,5,10,.500,0,0,,2,2,1.000,0,6,6,2,0,2,2,3,12
riverdo01,21:00,0,5,.000,0,1,.000,5,5,1.000,0,3,3,6,1,0,1,3,5
brownto01,14:00,2,5,.400,0,2,.000,1,2,.500,0,1,1,1,0,1,0,1,5
copella01,1:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
ellisle02,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
perryel01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,36,86,.419,3,10,.300,18,22,.818,7,31,38,27,7,9,15,21,93
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
elliose01,38:00,7,14,.500,1,1,1.000,6,6,1.000,4,7,11,7,0,1,0,1,21
anderwi01,38:00,7,15,.467,1,2,.500,2,3,.667,3,3,6,6,0,1,3,5,17
robinda01,32:00,10,16,.625,0,0,,4,7,.571,1,7,8,2,3,3,4,3,24
cummite01,29:00,3,10,.300,0,0,,2,4,.500,3,6,9,0,2,0,1,2,8
johnsav01,20:00,2,5,.400,0,0,,0,0,,0,0,0,4,0,0,3,2,4
garrito01,28:00,5,10,.500,0,0,,2,2,1.000,2,1,3,5,2,0,1,0,12
greensi02,19:00,3,9,.333,0,0,,0,0,,1,3,4,1,0,0,0,2,6
carran01,16:00,3,6,.500,0,0,,4,5,.800,1,7,8,0,0,0,3,4,10
higgise01,11:00,0,1,.000,0,0,,1,1,1.000,0,3,3,0,0,0,1,2,1
buechju01,8:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2
copato01,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,42,89,.472,2,3,.667,21,28,.750,16,37,53,25,7,5,16,22,107
