Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
gillke01,44:00,10,22,.455,0,0,,7,10,.700,3,5,8,3,3,1,1,4,27
johnsla02,41:00,7,17,.412,0,0,,4,4,1.000,1,12,13,3,2,0,3,3,18
boguemu01,36:00,2,9,.222,0,0,,0,0,,2,3,5,12,2,0,1,1,4
newmajo01,33:00,7,14,.500,1,2,.500,3,5,.600,2,1,3,4,2,0,4,2,18
gattike01,32:00,6,8,.750,0,0,,5,7,.714,2,7,9,2,0,1,1,3,17
reidjr01,24:00,4,10,.400,0,0,,2,2,1.000,2,3,5,0,1,0,3,4,10
curryde01,21:00,6,12,.500,3,5,.600,1,1,1.000,0,2,2,4,1,0,0,2,16
lynchke01,9:00,1,2,.500,0,0,,1,2,.500,1,0,1,2,1,0,0,3,3
Team Totals,240,43,94,.457,4,7,.571,23,31,.742,13,33,46,30,12,2,13,22,113
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willike02,39:00,6,10,.600,0,0,,4,5,.800,3,18,21,6,2,2,7,4,16
ferredu01,31:00,4,13,.308,0,0,,6,8,.750,5,1,6,4,1,0,0,1,14
rasmubl01,30:00,5,13,.385,0,0,,2,4,.500,2,3,5,1,0,1,1,4,12
wileymo01,29:00,3,7,.429,1,3,.333,0,0,,1,4,5,2,1,0,2,2,7
augmost01,22:00,1,5,.200,0,0,,1,2,.500,1,3,4,1,0,0,3,1,3
robinru01,29:00,8,12,.667,1,1,1.000,4,5,.800,2,0,2,9,1,0,5,2,21
grahapa01,26:00,8,18,.444,3,6,.500,5,7,.714,1,5,6,2,4,1,1,4,24
volkoal01,17:00,3,7,.429,0,3,.000,3,5,.600,0,2,2,2,0,0,0,3,9
koncajo01,17:00,1,7,.143,0,0,,0,0,,3,5,8,1,0,3,1,3,2
Team Totals,240,39,92,.424,5,13,.385,25,36,.694,18,41,59,28,9,7,20,24,108
