Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
piercri01,35:00,7,17,.412,0,0,,5,6,.833,2,3,5,6,0,0,1,3,19
cagemi01,33:00,3,5,.600,0,0,,4,5,.800,1,5,6,0,0,2,0,4,10
paytoga01,33:00,0,8,.000,0,2,.000,1,2,.500,1,0,1,9,2,0,0,1,1
benjabe01,26:00,9,12,.750,0,0,,0,0,,2,4,6,0,0,3,4,5,18
mcmilna01,23:00,4,6,.667,2,2,1.000,0,3,.000,1,1,2,4,5,0,0,1,10
mckeyde01,32:00,5,8,.625,2,3,.667,6,6,1.000,0,5,5,0,2,2,2,4,18
barroda01,24:00,4,8,.500,1,2,.500,0,0,,0,0,0,3,0,0,2,1,9
johnsed03,23:00,7,13,.538,0,1,.000,2,2,1.000,2,1,3,2,0,0,2,1,16
kempsh01,11:00,0,4,.000,0,0,,3,4,.750,0,1,1,0,0,2,0,5,3
Team Totals,240,39,81,.481,5,10,.500,21,28,.750,9,20,29,24,9,9,11,25,104
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpero01,42:00,6,11,.545,0,1,.000,2,3,.667,1,2,3,5,1,0,3,4,14
mannida01,36:00,10,13,.769,0,0,,3,6,.500,1,1,2,4,1,4,2,3,23
grantga01,35:00,5,9,.556,1,1,1.000,0,0,,0,2,2,4,0,3,7,3,11
normake01,22:00,2,4,.500,0,0,,4,8,.500,0,4,4,1,1,0,0,1,8
polynol01,17:00,4,6,.667,0,0,,0,0,,1,5,6,0,0,0,0,0,8
vaughlo01,27:00,4,12,.333,1,1,1.000,0,0,,4,10,14,0,0,0,1,2,9
riverdo01,25:00,4,9,.444,0,2,.000,5,5,1.000,0,1,1,1,0,0,2,3,13
smithch01,19:00,2,7,.286,0,0,,3,6,.500,1,3,4,0,1,1,0,5,7
youngda01,12:00,1,2,.500,1,1,1.000,0,0,,0,1,1,4,0,0,0,0,3
edwarja01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
kimblbo01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,74,.514,3,6,.500,17,28,.607,8,29,37,19,4,8,16,21,96
