Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
worthja01,43:00,9,19,.474,1,4,.250,4,4,1.000,4,8,12,6,1,1,3,3,23
greenac01,41:00,4,10,.400,0,2,.000,0,2,.000,3,10,13,1,1,0,2,1,8
threase01,38:00,7,12,.583,0,0,,4,4,1.000,0,2,2,7,0,0,5,3,18
scottby01,29:00,3,9,.333,1,2,.500,1,1,1.000,3,3,6,3,2,0,2,1,8
haleyja01,7:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
campbel01,32:00,9,15,.600,0,0,,2,4,.500,4,7,11,2,0,4,0,2,20
teaglte01,24:00,5,13,.385,0,0,,5,7,.714,2,1,3,2,1,0,0,3,15
smithto02,13:00,2,7,.286,0,2,.000,0,0,,0,0,0,0,1,0,0,5,4
sparrro01,9:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,0,2
brownch01,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,0,1,2
Team Totals,240,41,91,.451,2,10,.200,16,22,.727,16,32,48,22,6,6,13,19,100
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,43:00,11,29,.379,1,3,.333,2,3,.667,5,2,7,8,2,0,4,3,25
mullich01,42:00,9,26,.346,0,2,.000,4,5,.800,4,4,8,4,4,0,1,2,22
owensbi01,39:00,6,17,.353,1,1,1.000,0,0,,5,6,11,5,0,0,1,3,13
hillty01,35:00,8,12,.667,0,0,,3,4,.750,7,10,17,0,2,1,1,4,19
alexavi01,19:00,4,6,.667,0,0,,0,0,,1,4,5,1,0,0,1,2,8
askewvi01,37:00,5,10,.500,0,0,,4,5,.800,6,2,8,4,0,2,0,3,14
eliema01,20:00,4,6,.667,0,0,,3,3,1.000,1,0,1,2,0,0,1,2,11
gatlich01,4:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2
battlke01,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,49,108,.454,2,6,.333,16,20,.800,29,29,58,24,8,3,10,20,116
