Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
persoch01,41:00,12,22,.545,3,8,.375,3,4,.750,0,1,1,3,3,1,2,6,30
millere01,39:00,3,8,.375,2,4,.500,11,12,.917,0,5,5,5,0,0,1,2,19
willimi02,34:00,7,12,.583,0,0,,3,5,.600,1,7,8,7,4,0,4,4,17
thompla01,18:00,1,3,.333,0,0,,0,0,,0,3,3,1,0,0,2,3,2
dreilgr01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0
schrede01,36:00,6,13,.462,0,1,.000,6,9,.667,0,8,8,4,0,1,5,3,18
davisda01,32:00,1,1,1.000,0,0,,1,4,.250,3,4,7,0,0,4,1,3,3
flemive01,19:00,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,0,0,2,4
mccloge01,9:00,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,2,2,2
smitsri01,7:00,1,4,.250,0,0,,0,0,,1,1,2,1,0,1,0,4,2
Team Totals,240,34,70,.486,5,14,.357,24,34,.706,5,32,37,24,7,7,17,32,97
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
catlete01,42:00,7,14,.500,0,1,.000,6,8,.750,8,5,13,1,1,0,2,1,20
vincesa01,40:00,6,19,.316,0,0,,5,6,.833,0,2,2,3,3,0,3,3,17
smithot01,39:00,6,13,.462,1,1,1.000,6,6,1.000,1,3,4,4,0,0,2,5,19
roberst01,35:00,6,9,.667,0,0,,5,10,.500,1,6,7,3,1,4,2,4,17
turneje01,5:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
delebi01,26:00,4,11,.364,0,0,,0,2,.000,7,3,10,1,1,0,2,5,8
reynoje01,24:00,2,15,.133,0,0,,7,7,1.000,0,4,4,2,1,0,2,1,11
corchch01,19:00,3,5,.600,0,2,.000,0,0,,0,1,1,2,1,0,0,4,6
kitegr01,9:00,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,2,0
skilesc01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,34,87,.391,1,4,.250,29,39,.744,17,26,43,18,8,5,13,25,98
