Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mutomdi01,42:00,10,16,.625,0,0,,7,11,.636,4,10,14,1,0,6,4,2,27
willire01,37:00,8,19,.421,1,2,.500,0,1,.000,5,3,8,3,0,1,1,3,17
maconma01,34:00,7,16,.438,0,0,,0,1,.000,3,0,3,2,3,0,3,2,14
garlawi01,30:00,4,8,.500,0,0,,2,2,1.000,1,4,5,7,0,0,1,3,10
andergr01,29:00,5,11,.455,0,1,.000,0,0,,4,3,7,1,1,1,3,3,10
wolfjo01,25:00,2,4,.500,0,0,,0,0,,2,4,6,1,1,0,3,1,4
abdulma02,18:00,3,9,.333,0,0,,0,0,,0,1,1,3,0,0,2,2,6
lichtto01,16:00,2,3,.667,0,0,,1,1,1.000,0,3,3,2,0,0,0,5,5
liberma01,9:00,1,5,.200,0,2,.000,2,3,.667,0,1,1,0,0,1,0,0,4
Team Totals,240,42,91,.462,1,5,.200,12,19,.632,19,29,48,20,5,9,17,21,97
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonmo01,33:00,6,12,.500,0,0,,3,4,.750,6,5,11,1,0,2,1,4,15
humphja01,26:00,4,8,.500,1,3,.333,5,6,.833,1,2,3,5,1,2,1,1,14
brickfr01,22:00,3,10,.300,0,0,,0,0,,1,1,2,1,2,0,3,2,6
roberal01,19:00,2,7,.286,1,1,1.000,0,0,,1,1,2,1,1,0,2,2,5
roberfr01,18:00,6,8,.750,0,1,.000,2,2,1.000,0,2,2,1,1,0,1,2,14
ellisda01,33:00,9,18,.500,3,4,.750,4,4,1.000,2,4,6,3,1,1,1,1,25
grayeje01,24:00,3,10,.300,0,0,,0,0,,0,1,1,4,0,0,0,3,6
connele01,24:00,1,3,.333,0,0,,0,0,,1,4,5,4,0,0,0,1,2
lohaubr01,21:00,2,5,.400,0,1,.000,1,2,.500,0,5,5,1,1,3,2,5,5
krystla01,20:00,6,9,.667,0,0,,2,3,.667,4,4,8,1,0,0,1,3,14
Team Totals,240,42,90,.467,5,10,.500,17,21,.810,16,29,45,22,7,8,12,24,106
