Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
nancela01,38:00,6,11,.545,0,1,.000,3,4,.750,3,5,8,4,1,3,0,3,15
daughbr01,37:00,10,14,.714,0,0,,1,2,.500,1,10,11,2,1,0,2,2,21
ehlocr01,36:00,6,13,.462,1,3,.333,4,8,.500,4,3,7,3,2,1,3,3,17
pricema01,31:00,4,13,.308,1,4,.250,4,4,1.000,2,0,2,8,0,0,0,3,13
jameshe01,14:00,2,7,.286,0,0,,0,0,,1,2,3,0,0,0,1,1,4
williho01,31:00,5,9,.556,0,0,,3,3,1.000,1,5,6,5,0,6,0,2,13
battljo01,21:00,6,12,.500,0,0,,2,2,1.000,2,3,5,3,0,0,0,3,14
brandte01,17:00,6,14,.429,0,0,,0,0,,1,0,1,2,0,0,1,2,12
ferryda01,9:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0
bennewi01,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,45,94,.479,2,8,.250,17,23,.739,15,30,45,27,4,10,7,21,109
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,43:00,8,22,.364,0,4,.000,7,9,.778,4,4,8,7,1,0,2,3,23
causwdu01,39:00,5,8,.625,0,0,,0,0,,1,2,3,0,0,5,1,5,10
simmoli01,38:00,6,14,.429,0,0,,0,0,,1,6,7,5,4,2,1,3,12
tisdawa01,37:00,11,16,.688,0,0,,5,6,.833,1,7,8,1,0,1,1,4,27
webbsp01,37:00,4,11,.364,2,2,1.000,6,7,.857,1,3,4,13,1,0,2,2,16
hopsode01,19:00,6,11,.545,0,1,.000,3,3,1.000,2,2,4,6,0,0,1,2,15
bonnean01,19:00,0,1,.000,0,0,,0,2,.000,1,1,2,0,0,0,0,1,0
chilcpe01,8:00,2,2,1.000,0,0,,1,1,1.000,0,1,1,0,0,2,0,3,5
Team Totals,240,42,85,.494,2,7,.286,22,28,.786,11,26,37,32,6,10,8,23,108
