Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,38:00,8,18,.444,0,1,.000,0,1,.000,2,3,5,10,0,0,1,2,16
rodmade01,38:00,6,9,.667,1,1,1.000,0,0,,5,11,16,2,0,1,3,4,13
thomais01,33:00,6,13,.462,0,1,.000,2,4,.500,2,0,2,4,1,0,1,1,14
sallejo01,26:00,3,5,.600,0,0,,0,0,,0,1,1,3,1,0,2,2,6
woolror01,14:00,1,5,.200,0,0,,0,0,,0,0,0,1,0,0,1,0,2
aguirma01,32:00,9,14,.643,2,3,.667,2,4,.500,1,4,5,4,1,2,1,2,22
laimbbi01,28:00,4,8,.500,0,1,.000,2,3,.667,0,9,9,0,2,1,0,1,10
walkeda01,23:00,0,3,.000,0,0,,2,2,1.000,2,1,3,4,1,0,0,2,2
mccanbo01,2:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2
bedfowi01,2:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2
blankla01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
sellebr01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,39,79,.494,3,7,.429,8,14,.571,12,30,42,29,6,4,10,14,89
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hawkihe01,44:00,9,15,.600,2,3,.667,5,5,1.000,1,2,3,4,4,0,2,2,25
barklch01,43:00,9,19,.474,0,2,.000,4,4,1.000,4,4,8,1,0,0,1,2,22
gilliar01,41:00,4,8,.500,0,0,,2,2,1.000,4,7,11,2,0,2,4,2,10
dawkijo01,32:00,4,12,.333,0,2,.000,0,0,,0,4,4,7,1,0,4,4,8
bolma01,16:00,0,1,.000,0,0,,0,0,,1,5,6,0,0,2,2,0,0
anderro01,34:00,1,10,.100,0,0,,0,0,,2,2,4,0,0,0,0,3,2
grantgr01,16:00,1,5,.200,0,1,.000,0,0,,0,1,1,3,0,0,0,1,2
willija01,7:00,0,3,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0
payneke01,3:00,1,3,.333,0,0,,0,0,,0,0,0,0,1,0,0,0,2
wiggimi01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
olivebr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,29,77,.377,2,8,.250,11,11,1.000,13,25,38,18,6,4,13,15,71
