Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kempsh01,38:00,7,11,.636,0,0,,4,6,.667,4,10,14,3,2,3,2,3,18
cagemi01,34:00,6,10,.600,0,0,,1,1,1.000,4,10,14,0,1,1,2,3,13
piercri01,33:00,10,19,.526,0,1,.000,2,2,1.000,2,0,2,1,1,0,2,3,22
paytoga01,31:00,4,11,.364,1,2,.500,3,4,.750,1,3,4,11,3,0,0,1,12
mckeyde01,28:00,6,12,.500,0,0,,1,2,.500,2,3,5,3,2,0,1,1,13
johnsed03,27:00,5,13,.385,0,1,.000,6,7,.857,1,1,2,2,0,1,2,3,16
mcmilna01,24:00,2,6,.333,0,3,.000,0,0,,0,2,2,4,4,1,1,2,4
barroda01,16:00,3,6,.500,2,5,.400,2,2,1.000,0,0,0,2,0,1,0,3,10
conloma01,3:00,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,0,2
brownto01,3:00,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
kofoeba01,2:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
kingri01,1:00,0,1,.000,0,0,,0,0,,1,0,1,1,0,1,0,1,0
Team Totals,240,45,93,.484,3,14,.214,19,24,.792,16,30,46,28,13,8,10,20,112
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
thorpot01,41:00,9,14,.643,0,0,,3,8,.375,3,4,7,3,0,2,4,2,21
smithke01,34:00,2,7,.286,2,2,1.000,1,2,.500,0,3,3,9,0,0,2,2,7
johnsbu01,25:00,2,6,.333,0,0,,0,0,,0,2,2,2,2,0,0,1,4
smithla01,23:00,1,3,.333,0,0,,1,4,.250,4,8,12,0,0,0,1,2,3
maxweve01,22:00,3,10,.300,2,5,.400,2,2,1.000,0,0,0,3,0,0,5,3,10
bullama01,29:00,8,13,.615,2,4,.500,0,0,,3,4,7,2,2,0,2,4,18
floydsl01,28:00,3,10,.300,0,1,.000,4,4,1.000,1,3,4,3,0,1,2,2,10
rollitr01,18:00,0,1,.000,0,0,,1,2,.500,0,6,6,1,0,3,0,3,1
johnsav01,14:00,4,7,.571,0,0,,2,3,.667,0,0,0,4,0,1,1,1,10
jamerda01,3:00,2,3,.667,1,1,1.000,2,2,1.000,1,0,1,0,0,0,0,1,7
turnejo01,3:00,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0
Team Totals,240,34,76,.447,7,13,.538,16,27,.593,12,31,43,28,4,7,17,21,91
