Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,48:00,11,23,.478,4,7,.571,4,4,1.000,0,3,3,12,3,0,4,3,30
mullich01,47:00,13,22,.591,0,1,.000,7,7,1.000,1,7,8,1,2,2,1,4,33
owensbi01,34:00,2,10,.200,0,0,,1,4,.250,6,6,12,2,0,0,4,3,5
eliema01,28:00,1,4,.250,0,1,.000,1,2,.500,1,3,4,5,2,0,2,2,3
alexavi01,11:00,3,5,.600,0,0,,0,0,,0,2,2,0,0,2,1,3,6
marcisa01,34:00,7,12,.583,0,0,,2,3,.667,1,3,4,0,0,0,1,3,16
askewvi01,15:00,0,1,.000,0,0,,2,2,1.000,2,2,4,0,0,1,0,4,2
hillty01,13:00,0,2,.000,0,0,,5,6,.833,1,2,3,0,0,0,2,6,5
gatlich01,10:00,1,2,.500,0,0,,1,1,1.000,1,1,2,0,0,1,2,4,3
Team Totals,240,38,81,.469,4,9,.444,23,29,.793,13,29,42,20,7,6,17,32,103
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,45:00,7,21,.333,0,2,.000,11,11,1.000,0,1,1,3,1,0,1,1,25
thomais01,39:00,7,15,.467,3,5,.600,0,0,,2,2,4,9,1,0,4,4,17
rodmade01,39:00,5,8,.625,0,1,.000,0,0,,7,14,21,2,2,0,1,2,10
sallejo01,28:00,4,5,.800,0,0,,2,4,.500,0,3,3,0,0,1,1,4,10
woolror01,27:00,5,13,.385,0,0,,2,4,.500,3,1,4,0,0,1,2,2,12
laimbbi01,20:00,3,6,.500,0,0,,0,0,,0,3,3,2,3,1,2,3,6
aguirma01,19:00,3,8,.375,0,1,.000,8,13,.615,0,2,2,2,1,0,0,2,14
walkeda01,19:00,2,4,.500,0,0,,1,1,1.000,0,0,0,2,0,0,3,3,5
blankla01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,36,80,.450,3,9,.333,24,33,.727,12,26,38,20,8,3,14,23,99
