Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
gillke01,43:00,8,17,.471,0,0,,8,10,.800,1,1,2,3,5,0,0,3,24
johnsla02,36:00,6,17,.353,0,0,,6,8,.750,5,5,10,4,1,0,4,2,18
boguemu01,32:00,3,9,.333,0,0,,1,2,.500,1,5,6,12,3,0,0,2,7
newmajo01,31:00,9,16,.563,1,1,1.000,7,8,.875,1,2,3,2,1,0,1,4,26
gattike01,28:00,5,10,.500,0,0,,4,5,.800,4,3,7,0,1,1,3,0,14
curryde01,26:00,5,11,.455,2,3,.667,2,2,1.000,0,2,2,1,0,0,0,3,14
reidjr01,22:00,1,4,.250,0,0,,4,6,.667,0,2,2,3,2,1,0,2,6
lynchke01,12:00,1,5,.200,0,0,,0,0,,1,0,1,2,0,0,1,3,2
leckner01,8:00,2,2,1.000,0,0,,0,1,.000,1,1,2,1,0,0,0,1,4
fredean01,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
perryel01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,41,92,.446,3,4,.750,32,42,.762,14,21,35,28,13,2,9,20,117
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,40:00,9,20,.450,1,5,.200,4,4,1.000,2,4,6,3,0,1,1,2,23
persoch01,36:00,14,23,.609,2,5,.400,0,0,,3,1,4,7,0,0,4,5,30
willimi02,32:00,5,9,.556,0,0,,2,2,1.000,0,3,3,14,4,0,4,3,12
thompla01,14:00,2,4,.500,0,0,,2,2,1.000,0,6,6,2,0,0,0,0,6
dreilgr01,10:00,3,3,1.000,0,0,,0,0,,0,0,0,1,0,0,1,4,6
schrede01,31:00,5,9,.556,0,0,,4,5,.800,1,11,12,7,0,1,5,4,14
davisda01,22:00,1,3,.333,0,0,,1,2,.500,3,6,9,0,1,4,0,3,3
flemive01,20:00,7,9,.778,0,0,,1,1,1.000,1,3,4,6,0,1,1,2,15
smitsri01,15:00,4,4,1.000,0,0,,2,2,1.000,1,3,4,1,0,3,2,1,10
mccloge01,11:00,2,2,1.000,1,1,1.000,2,2,1.000,1,2,3,3,0,0,0,4,7
greense01,6:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0
willike03,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,53,89,.596,4,11,.364,18,20,.900,12,40,52,44,5,10,19,29,128
