Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
liberma01,41:00,8,22,.364,0,0,,7,10,.700,6,7,13,1,4,0,2,5,23
andergr01,33:00,2,6,.333,0,1,.000,6,6,1.000,4,5,9,4,4,2,3,3,10
maconma01,26:00,3,11,.273,0,0,,0,0,,1,2,3,2,2,0,4,2,6
willire01,24:00,5,10,.500,2,3,.667,1,1,1.000,0,1,1,2,0,1,2,3,13
garlawi01,22:00,2,9,.222,0,1,.000,3,3,1.000,0,2,2,2,1,0,1,4,7
abdulma02,27:00,8,20,.400,3,5,.600,0,0,,0,1,1,5,1,0,0,1,19
lichtto01,20:00,5,10,.500,0,0,,5,7,.714,3,1,4,2,1,0,2,1,15
hastisc01,18:00,1,4,.250,0,1,.000,0,0,,1,3,4,2,2,1,2,3,2
brookke01,17:00,5,7,.714,0,1,.000,3,3,1.000,1,1,2,0,1,0,2,1,13
daviswa03,6:00,3,3,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,6
schefst01,6:00,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0
Team Totals,240,42,102,.412,5,12,.417,25,30,.833,17,24,41,21,16,4,19,24,114
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,29:00,8,13,.615,0,0,,1,2,.500,2,9,11,1,1,6,2,4,17
thorpot01,25:00,3,6,.500,0,0,,4,4,1.000,1,7,8,4,0,1,3,5,10
smithke01,24:00,4,9,.444,0,1,.000,7,7,1.000,1,1,2,0,2,0,4,0,15
maxweve01,24:00,4,7,.571,4,5,.800,2,2,1.000,0,5,5,4,3,1,3,2,14
johnsbu01,23:00,5,9,.556,0,0,,2,2,1.000,1,4,5,4,0,0,3,4,12
floydsl01,26:00,6,14,.429,1,2,.500,4,5,.800,0,2,2,6,0,0,2,1,17
johnsav01,24:00,1,6,.167,0,0,,2,4,.500,0,3,3,9,2,0,1,2,4
herreca01,22:00,5,7,.714,0,0,,3,3,1.000,1,6,7,1,0,1,1,2,13
smithla01,18:00,7,7,1.000,0,0,,1,1,1.000,6,2,8,1,1,0,4,2,15
bullama01,12:00,2,2,1.000,0,0,,0,0,,0,0,0,0,1,0,1,4,4
jamerda01,9:00,7,10,.700,0,1,.000,2,2,1.000,2,2,4,0,1,0,1,0,16
rollitr01,4:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,52,90,.578,5,9,.556,28,32,.875,14,41,55,30,12,9,25,26,137
