Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
walkeda01,39:00,4,8,.500,0,1,.000,2,2,1.000,1,7,8,9,0,1,0,3,10
malonje01,31:00,16,29,.552,0,0,,2,3,.667,1,0,1,5,1,0,1,0,34
jonesch01,30:00,2,2,1.000,0,0,,0,0,,4,3,7,1,0,2,3,4,4
kingbe01,28:00,8,15,.533,0,0,,5,6,.833,0,6,6,9,0,0,1,3,21
hortoed01,28:00,7,14,.500,0,0,,1,4,.250,4,7,11,2,0,0,4,3,15
eacklle01,30:00,5,10,.500,0,0,,2,2,1.000,0,3,3,3,1,0,1,3,12
grantha01,15:00,3,5,.600,0,0,,2,2,1.000,3,1,4,1,3,0,0,0,8
turpime01,15:00,1,2,.500,0,0,,2,2,1.000,1,4,5,0,0,3,3,5,4
hammoto01,8:00,2,5,.400,0,0,,1,3,.333,2,1,3,0,0,0,0,0,5
coltest01,7:00,1,2,.500,0,0,,1,1,1.000,0,2,2,0,1,0,2,0,3
alarima01,6:00,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,2,2,2
rothdo01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,50,94,.532,0,1,.000,18,25,.720,17,35,52,31,6,6,17,23,118
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
seikaro01,38:00,8,17,.471,0,0,,6,7,.857,4,4,8,2,2,3,2,3,22
ricegl01,33:00,5,14,.357,0,0,,0,0,,0,5,5,2,1,0,1,2,10
douglsh01,32:00,7,15,.467,0,0,,1,5,.200,0,0,0,6,3,0,2,2,15
edwarke01,28:00,6,10,.600,0,0,,2,2,1.000,0,2,2,3,0,0,2,1,14
frankte01,23:00,5,9,.556,0,0,,0,0,,3,6,9,1,0,1,1,5,10
sparrro01,27:00,4,12,.333,0,1,.000,2,2,1.000,1,2,3,4,2,0,1,2,10
longgr01,21:00,3,6,.500,0,0,,4,5,.800,3,4,7,2,1,1,2,4,10
thompbi01,18:00,2,5,.400,0,0,,0,0,,3,3,6,2,0,0,2,1,4
sundvjo01,11:00,2,6,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,0,4
daviste01,9:00,0,2,.000,0,0,,1,2,.500,2,0,2,0,1,1,1,2,1
Team Totals,240,42,96,.438,0,3,.000,16,23,.696,16,26,42,23,10,6,14,22,100
