New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,37:00,15,20,.750,0,0,,11,13,.846,2,6,8,4,0,5,2,4,41
oaklech01,35:00,8,15,.533,0,0,,2,3,.667,2,6,8,3,1,0,0,6,18
jacksma01,34:00,0,9,.000,0,1,.000,2,2,1.000,2,2,4,8,2,0,1,1,2
wilkige01,32:00,5,9,.556,1,1,1.000,0,0,,1,3,4,6,3,0,5,2,11
newmajo01,24:00,3,7,.429,1,3,.333,3,3,1.000,1,4,5,2,1,0,2,2,10
stricro02,27:00,7,14,.500,0,0,,5,7,.714,1,1,2,9,3,0,3,5,19
tucketr01,27:00,6,9,.667,2,4,.500,4,5,.800,3,2,5,2,2,0,1,0,18
walkeke01,12:00,1,1,1.000,0,0,,1,2,.500,0,0,0,1,0,0,0,2,3
wilkied01,12:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,3,0
Team Totals,240,45,85,.529,4,9,.444,28,35,.800,13,25,38,35,12,5,14,25,122
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,41:00,9,18,.500,0,0,,4,8,.500,0,4,4,15,2,0,3,4,22
chambto01,40:00,9,17,.529,0,1,.000,6,7,.857,3,4,7,1,1,0,2,2,24
westma01,31:00,5,7,.714,0,0,,0,0,,4,6,10,0,0,2,1,3,10
majerda01,31:00,2,6,.333,0,0,,4,6,.667,0,2,2,2,1,0,1,3,8
perryti01,11:00,2,3,.667,0,0,,0,0,,2,4,6,0,0,0,1,4,4
hornaje01,34:00,5,10,.500,1,5,.200,3,4,.750,1,1,2,6,2,0,2,4,14
johnsed03,33:00,6,19,.316,0,2,.000,0,0,,5,3,8,1,0,0,1,3,12
gilliar01,19:00,7,13,.538,0,0,,4,5,.800,5,2,7,0,1,0,3,2,18
Team Totals,240,45,93,.484,1,8,.125,21,30,.700,20,26,46,25,7,2,14,25,112
