Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonmo01,42:00,11,19,.579,0,0,,5,8,.625,4,7,11,3,1,2,5,1,27
wilkido01,39:00,9,24,.375,0,3,.000,3,5,.600,2,7,9,1,2,1,1,2,21
battljo01,34:00,8,12,.667,0,0,,4,5,.800,1,3,4,7,0,0,1,2,20
riverdo01,28:00,6,11,.545,0,1,.000,7,8,.875,2,3,5,1,1,0,0,5,19
koncajo01,22:00,0,0,,0,0,,2,4,.500,0,6,6,0,0,1,0,6,2
webbsp01,20:00,0,3,.000,0,1,.000,2,2,1.000,0,1,1,2,1,0,0,2,2
willike02,19:00,1,4,.250,0,0,,4,5,.800,2,3,5,1,1,0,1,4,6
levincl01,18:00,2,3,.667,0,0,,0,0,,0,3,3,0,0,0,1,5,4
carran01,9:00,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,2,1,0
marblro01,5:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,0,2
volkoal01,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,81,.469,0,5,.000,27,37,.730,13,34,47,15,6,4,12,28,103
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,43:00,7,15,.467,0,1,.000,3,3,1.000,1,3,4,3,1,0,1,2,17
rodmade01,40:00,6,15,.400,0,1,.000,2,2,1.000,7,3,10,3,1,1,0,1,14
thomais01,37:00,11,22,.500,3,4,.750,7,8,.875,1,4,5,11,1,0,6,3,32
laimbbi01,29:00,3,9,.333,1,2,.500,4,5,.800,0,4,4,2,1,0,0,5,11
sallejo01,27:00,3,6,.500,0,0,,2,2,1.000,2,3,5,1,0,1,2,6,8
edwarja01,27:00,4,10,.400,0,0,,2,6,.333,1,0,1,0,0,0,1,5,10
greenda01,17:00,1,1,1.000,0,0,,0,0,,1,6,7,0,0,0,1,3,2
johnsvi01,17:00,0,6,.000,0,1,.000,2,4,.500,1,1,2,2,0,0,1,2,2
hastisc01,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
bedfowi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,35,85,.412,4,10,.400,22,30,.733,14,24,38,22,4,2,12,29,96
