Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chambto01,41:00,9,13,.692,0,0,,10,10,1.000,1,10,11,3,2,1,3,4,28
johnske02,40:00,5,8,.625,0,0,,7,7,1.000,0,5,5,10,1,0,3,4,17
hornaje01,30:00,2,8,.250,0,1,.000,0,0,,1,5,6,4,0,0,4,5,4
perryti01,13:00,4,8,.500,0,0,,2,2,1.000,3,2,5,0,0,1,1,1,10
gilliar01,13:00,1,4,.250,0,0,,7,8,.875,1,1,2,0,0,0,1,0,9
johnsed03,36:00,13,21,.619,3,8,.375,7,7,1.000,0,3,3,1,2,0,4,4,36
majerda01,35:00,6,13,.462,0,1,.000,7,10,.700,3,1,4,1,0,0,2,2,19
westma01,26:00,3,3,1.000,0,0,,1,1,1.000,1,3,4,0,0,5,1,6,7
grantgr01,6:00,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,0,2
Team Totals,240,44,81,.543,3,11,.273,41,45,.911,10,30,40,20,5,7,20,26,132
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
adamsmi01,37:00,9,19,.474,4,7,.571,8,8,1.000,1,2,3,2,2,0,1,4,30
leverfa01,37:00,3,10,.300,0,0,,5,6,.833,2,11,13,4,1,0,3,4,11
rasmubl01,25:00,4,11,.364,0,0,,4,4,1.000,3,4,7,1,0,0,2,3,12
englial01,16:00,6,10,.600,0,0,,1,1,1.000,0,0,0,5,2,0,1,1,13
schayda01,12:00,2,2,1.000,0,0,,3,4,.750,0,2,2,1,0,1,0,3,7
daviswa03,30:00,9,21,.429,0,1,.000,4,5,.800,1,1,2,4,2,0,1,5,22
kemptti01,30:00,6,7,.857,0,0,,3,5,.600,1,2,3,3,1,0,0,4,15
hanzlbi01,20:00,3,7,.429,0,0,,2,2,1.000,2,1,3,1,0,2,0,3,8
lichtto01,14:00,3,5,.600,0,0,,0,0,,0,0,0,5,2,2,0,0,6
hugheed01,10:00,2,2,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,2,5
laneje01,9:00,3,4,.750,0,0,,0,0,,4,1,5,0,0,0,1,2,6
Team Totals,240,50,98,.510,5,9,.556,30,35,.857,14,24,38,27,10,5,9,31,135
